charger_id,region_id,city_name,year,quarter,charger_count,fast_charger_count,slow_charger_count,dc_fast_count,average_capacity_kw,operational_status,charger_per_1000_ev,infrastructure_gap_score,charging_readiness_score
C0009478,RG0198,Gyalshing,2024,2,43,8,35,4,42.2,Operational,2.72,51.9,49.7
C0009479,RG0198,Gyalshing,2024,3,46,9,37,4,41.1,Operational,2.72,52.3,49.2
C0009480,RG0198,Gyalshing,2024,4,50,10,40,4,41.0,Operational,2.74,52.1,49.4
C0009481,RG0198,Gyalshing,2025,1,58,12,46,5,42.2,Operational,2.97,49.0,52.4
C0009482,RG0198,Gyalshing,2025,2,62,12,50,5,44.9,Operational,2.96,48.2,53.5
C0009483,RG0198,Gyalshing,2025,3,66,13,53,6,46.8,Operational,2.96,47.5,54.3
C0009484,RG0198,Gyalshing,2025,4,71,14,57,6,41.2,Operational,2.95,49.6,51.8
C0009485,RG0198,Gyalshing,2026,1,81,17,64,8,49.1,Operational,3.16,44.4,57.5
C0009486,RG0198,Gyalshing,2026,2,86,18,68,8,41.8,Operational,3.16,46.9,54.4
C0009487,RG0198,Gyalshing,2026,3,92,19,73,9,41.3,Under Construction,3.17,47.0,54.3
C0009488,RG0198,Gyalshing,2026,4,98,21,77,9,47.0,Under Construction,3.16,45.1,56.6
C0009489,RG0198,Gyalshing,2027,1,111,24,87,11,44.7,Operational,3.38,43.4,58.1
C0009490,RG0198,Gyalshing,2027,2,118,26,92,12,44.4,Operational,3.39,43.4,58.0
C0009491,RG0198,Gyalshing,2027,3,125,28,97,13,45.2,Under Construction,3.39,43.1,58.4
C0009492,RG0198,Gyalshing,2027,4,133,29,104,13,46.2,Under Construction,3.38,42.8,58.7
C0009493,RG0198,Gyalshing,2028,1,149,34,115,15,50.6,Operational,3.61,38.6,63.1
C0009494,RG0198,Gyalshing,2028,2,157,36,121,16,46.4,Operational,3.62,40.0,61.4
C0009495,RG0198,Gyalshing,2028,3,165,38,127,17,51.7,Under Construction,3.61,38.2,63.6
C0009496,RG0198,Gyalshing,2028,4,175,40,135,18,50.5,Under Construction,3.6,38.8,63.0
C0009497,RG0198,Gyalshing,2029,1,197,47,150,21,55.4,Operational,3.83,34.4,67.6
C0009498,RG0198,Gyalshing,2029,2,208,50,158,22,50.9,Operational,3.83,36.0,65.7
C0009499,RG0198,Gyalshing,2029,3,219,53,166,24,52.0,Under Construction,3.82,35.7,66.0
C0009500,RG0198,Gyalshing,2029,4,233,56,177,25,49.6,Planned,3.82,36.5,65.0
C0009501,RG0198,Gyalshing,2030,1,259,65,194,29,52.4,Operational,4.04,33.0,68.7
C0009502,RG0198,Gyalshing,2030,2,273,68,205,31,52.5,Operational,4.04,33.0,68.7
C0009503,RG0198,Gyalshing,2030,3,288,72,216,32,56.9,Under Construction,4.04,31.4,70.5
C0009504,RG0198,Gyalshing,2030,4,306,76,230,34,54.2,Planned,4.05,32.3,69.5
C0009505,RG0199,Chennai,2019,1,4,1,3,1,48.4,Operational,4.09,32.4,69.0
C0009506,RG0199,Chennai,2019,2,8,2,6,1,50.4,Operational,4.09,31.7,69.8
C0009507,RG0199,Chennai,2019,3,13,4,9,2,54.6,Operational,4.37,27.3,74.4
C0009508,RG0199,Chennai,2019,4,18,6,12,3,53.9,Operational,4.19,29.4,72.3
C0009509,RG0199,Chennai,2020,1,25,8,17,4,52.7,Operational,4.54,25.9,75.5
C0009510,RG0199,Chennai,2020,2,31,10,21,6,49.6,Operational,4.55,26.9,74.3
C0009511,RG0199,Chennai,2020,3,37,12,25,7,50.2,Operational,4.52,27.0,74.3
C0009512,RG0199,Chennai,2020,4,44,14,30,8,51.4,Operational,4.5,26.8,74.6
C0009513,RG0199,Chennai,2021,1,53,17,36,9,57.7,Operational,4.69,22.3,79.4
C0009514,RG0199,Chennai,2021,2,61,20,41,11,59.0,Operational,4.69,21.9,79.9
C0009515,RG0199,Chennai,2021,3,70,23,47,13,56.9,Operational,4.71,22.4,79.2
C0009516,RG0199,Chennai,2021,4,80,26,54,14,59.0,Operational,4.69,21.9,79.9
C0009517,RG0199,Chennai,2022,1,95,32,63,18,57.3,Operational,4.94,19.6,82.0
C0009518,RG0199,Chennai,2022,2,106,36,70,20,61.4,Operational,4.92,18.4,83.5
C0009519,RG0199,Chennai,2022,3,119,40,79,22,55.4,Operational,4.95,20.1,81.3
C0009520,RG0199,Chennai,2022,4,133,45,88,25,61.8,Operational,4.94,18.0,83.9
C0009521,RG0199,Chennai,2023,1,153,54,99,30,62.8,Operational,5.16,15.1,86.7
C0009522,RG0199,Chennai,2023,2,167,58,109,32,56.5,Operational,5.15,17.4,84.0
C0009523,RG0199,Chennai,2023,3,183,64,119,35,56.6,Operational,5.15,17.4,84.0
C0009524,RG0199,Chennai,2023,4,203,71,132,39,58.8,Operational,5.15,16.6,84.9
C0009525,RG0199,Chennai,2024,1,231,83,148,46,63.3,Operational,5.37,12.5,89.3
C0009526,RG0199,Chennai,2024,2,252,91,161,50,64.1,Operational,5.37,12.2,89.6
C0009527,RG0199,Chennai,2024,3,274,99,175,54,65.1,Operational,5.37,11.8,90.0
C0009528,RG0199,Chennai,2024,4,300,108,192,59,64.5,Operational,5.36,12.1,89.7
C0009529,RG0199,Chennai,2025,1,338,125,213,69,66.1,Operational,5.59,8.9,92.9
C0009530,RG0199,Chennai,2025,2,365,135,230,74,66.0,Operational,5.59,9.0,92.9
C0009531,RG0199,Chennai,2025,3,395,146,249,80,61.9,Operational,5.59,10.4,91.1
C0009532,RG0199,Chennai,2025,4,431,159,272,87,64.5,Operational,5.59,9.5,92.2
C0009533,RG0199,Chennai,2026,1,483,184,299,101,70.2,Operational,5.8,5.0,97.0
C0009534,RG0199,Chennai,2026,2,521,198,323,109,69.7,Operational,5.81,5.1,96.9
C0009535,RG0199,Chennai,2026,3,563,214,349,118,65.6,Operational,5.81,6.5,95.2
C0009536,RG0199,Chennai,2026,4,613,233,380,128,71.3,Operational,5.81,4.5,97.5
C0009537,RG0199,Chennai,2027,1,684,267,417,147,68.6,Operational,6.03,2.9,98.9
C0009538,RG0199,Chennai,2027,2,734,286,448,157,69.5,Operational,6.03,2.6,99.2
C0009539,RG0199,Chennai,2027,3,788,307,481,169,68.7,Operational,6.03,2.9,98.9
C0009540,RG0199,Chennai,2027,4,854,333,521,183,69.4,Operational,6.03,2.6,99.2
C0009541,RG0199,Chennai,2028,1,951,380,571,209,68.5,Operational,6.25,0.4,100.0
C0009542,RG0199,Chennai,2028,2,1020,408,612,224,73.7,Operational,6.25,0.0,100.0
C0009543,RG0199,Chennai,2028,3,1101,440,661,242,72.0,Operational,6.25,0.0,100.0
C0009544,RG0199,Chennai,2028,4,1199,480,719,264,72.1,Operational,6.25,0.0,100.0
C0009545,RG0199,Chennai,2029,1,1331,546,785,300,76.8,Operational,6.47,0.0,100.0
C0009546,RG0199,Chennai,2029,2,1424,584,840,321,74.8,Operational,6.47,0.0,100.0
C0009547,RG0199,Chennai,2029,3,1525,625,900,344,77.5,Operational,6.47,0.0,100.0
C0009548,RG0199,Chennai,2029,4,1640,672,968,370,71.7,Operational,6.47,0.0,100.0
C0009549,RG0199,Chennai,2030,1,1814,762,1052,419,73.5,Operational,6.69,0.0,100.0
C0009550,RG0199,Chennai,2030,2,1940,815,1125,448,75.0,Operational,6.69,0.0,100.0
C0009551,RG0199,Chennai,2030,3,2081,874,1207,481,80.3,Operational,6.69,0.0,100.0
C0009552,RG0199,Chennai,2030,4,2241,941,1300,518,74.9,Operational,6.69,0.0,100.0
C0009553,RG0200,Coimbatore,2019,1,5,2,3,1,51.4,Operational,4.6,26.0,75.3
C0009554,RG0200,Coimbatore,2019,2,9,3,6,2,51.4,Operational,4.06,31.6,69.9
C0009555,RG0200,Coimbatore,2019,3,15,5,10,3,51.4,Operational,4.4,28.1,73.3
C0009556,RG0200,Coimbatore,2019,4,21,7,14,4,53.2,Operational,4.36,27.8,73.7
C0009557,RG0200,Coimbatore,2020,1,27,9,18,5,56.8,Operational,4.44,25.5,76.3
C0009558,RG0200,Coimbatore,2020,2,33,11,22,6,55.4,Operational,4.46,25.8,75.9
C0009559,RG0200,Coimbatore,2020,3,39,12,27,7,52.6,Operational,4.44,27.0,74.5
C0009560,RG0200,Coimbatore,2020,4,47,15,32,8,53.2,Operational,4.45,26.7,74.8
C0009561,RG0200,Coimbatore,2021,1,58,19,39,10,57.3,Operational,4.68,22.6,79.1
C0009562,RG0200,Coimbatore,2021,2,67,22,45,12,56.9,Operational,4.73,22.2,79.4
C0009563,RG0200,Coimbatore,2021,3,77,25,52,14,59.2,Operational,4.74,21.3,80.5
C0009564,RG0200,Coimbatore,2021,4,88,29,59,16,54.6,Operational,4.69,23.4,78.1
C0009565,RG0200,Coimbatore,2022,1,104,35,69,19,61.8,Operational,4.94,18.0,83.9
C0009566,RG0200,Coimbatore,2022,2,116,39,77,21,59.3,Operational,4.94,18.9,82.8
C0009567,RG0200,Coimbatore,2022,3,129,44,85,24,57.4,Operational,4.92,19.8,81.8
C0009568,RG0200,Coimbatore,2022,4,145,49,96,27,57.4,Operational,4.93,19.6,81.9
C0009569,RG0200,Coimbatore,2023,1,165,58,107,32,60.1,Operational,5.16,16.0,85.6
C0009570,RG0200,Coimbatore,2023,2,179,63,116,35,60.0,Operational,5.14,16.3,85.3
C0009571,RG0200,Coimbatore,2023,3,194,68,126,37,61.4,Operational,5.15,15.7,86.0
C0009572,RG0200,Coimbatore,2023,4,213,75,138,41,56.4,Operational,5.15,17.4,83.9
C0009573,RG0200,Coimbatore,2024,1,243,87,156,48,62.3,Operational,5.37,12.8,88.9
C0009574,RG0200,Coimbatore,2024,2,264,95,169,52,60.1,Operational,5.37,13.6,87.9
C0009575,RG0200,Coimbatore,2024,3,288,104,184,57,61.3,Operational,5.37,13.2,88.4
C0009576,RG0200,Coimbatore,2024,4,315,113,202,62,64.7,Operational,5.37,12.0,89.9
C0009577,RG0200,Coimbatore,2025,1,355,131,224,72,61.8,Operational,5.59,10.4,91.1
C0009578,RG0200,Coimbatore,2025,2,384,142,242,78,65.4,Operational,5.58,9.3,92.5
C0009579,RG0200,Coimbatore,2025,3,416,154,262,85,68.1,Operational,5.59,8.2,93.8
C0009580,RG0200,Coimbatore,2025,4,452,167,285,92,65.1,Operational,5.6,9.2,92.6
C0009581,RG0200,Coimbatore,2026,1,505,192,313,106,66.2,Operational,5.81,6.3,95.4
C0009582,RG0200,Coimbatore,2026,2,544,207,337,114,64.0,Operational,5.81,7.1,94.5
C0009583,RG0200,Coimbatore,2026,3,585,222,363,122,66.0,Operational,5.81,6.4,95.3
C0009584,RG0200,Coimbatore,2026,4,634,241,393,133,66.5,Operational,5.81,6.2,95.5
C0009585,RG0200,Coimbatore,2027,1,707,276,431,152,69.1,Operational,6.03,2.8,99.1
C0009586,RG0200,Coimbatore,2027,2,758,296,462,163,66.5,Operational,6.03,3.7,98.0
C0009587,RG0200,Coimbatore,2027,3,813,317,496,174,67.5,Operational,6.03,3.3,98.4
C0009588,RG0200,Coimbatore,2027,4,877,342,535,188,71.0,Operational,6.03,2.1,99.9
C0009589,RG0200,Coimbatore,2028,1,974,390,584,215,75.1,Operational,6.25,0.0,100.0
C0009590,RG0200,Coimbatore,2028,2,1043,417,626,229,75.1,Operational,6.25,0.0,100.0
C0009591,RG0200,Coimbatore,2028,3,1114,446,668,245,75.6,Operational,6.25,0.0,100.0
C0009592,RG0200,Coimbatore,2028,4,1197,479,718,263,70.8,Operational,6.25,0.0,100.0
C0009593,RG0200,Coimbatore,2029,1,1322,542,780,298,75.7,Operational,6.47,0.0,100.0
C0009594,RG0200,Coimbatore,2029,2,1410,578,832,318,77.5,Operational,6.47,0.0,100.0
C0009595,RG0200,Coimbatore,2029,3,1512,620,892,341,75.6,Operational,6.47,0.0,100.0
C0009596,RG0200,Coimbatore,2029,4,1626,667,959,367,78.0,Operational,6.47,0.0,100.0
C0009597,RG0200,Coimbatore,2030,1,1796,754,1042,415,77.7,Operational,6.69,0.0,100.0
C0009598,RG0200,Coimbatore,2030,2,1919,806,1113,443,74.8,Operational,6.69,0.0,100.0
C0009599,RG0200,Coimbatore,2030,3,2047,860,1187,473,73.2,Operational,6.69,0.0,100.0
C0009600,RG0200,Coimbatore,2030,4,2199,924,1275,508,74.8,Operational,6.69,0.0,100.0
C0009601,RG0201,Madurai,2019,1,5,2,3,1,49.2,Operational,4.47,28.1,73.1
C0009602,RG0201,Madurai,2019,2,10,3,7,2,53.5,Operational,4.23,29.1,72.5
C0009603,RG0201,Madurai,2019,3,16,5,11,3,54.7,Operational,4.3,28.0,73.7
C0009604,RG0201,Madurai,2019,4,23,7,16,4,48.5,Operational,4.34,29.7,71.5
C0009605,RG0201,Madurai,2020,1,31,10,21,6,53.3,Operational,4.49,26.2,75.3
C0009606,RG0201,Madurai,2020,2,39,12,27,7,51.3,Operational,4.52,26.6,74.7
C0009607,RG0201,Madurai,2020,3,47,15,32,8,52.3,Operational,4.48,26.7,74.8
C0009608,RG0201,Madurai,2020,4,57,18,39,10,56.6,Operational,4.51,24.8,76.9
C0009609,RG0201,Madurai,2021,1,70,23,47,13,52.6,Operational,4.73,23.7,77.6
C0009610,RG0201,Madurai,2021,2,80,26,54,14,58.0,Operational,4.69,22.2,79.5
C0009611,RG0201,Madurai,2021,3,91,30,61,16,54.5,Operational,4.68,23.5,77.9
C0009612,RG0201,Madurai,2021,4,105,35,70,19,52.5,Operational,4.7,24.0,77.3
C0009613,RG0201,Madurai,2022,1,123,42,81,23,54.3,Operational,4.93,20.7,80.6
C0009614,RG0201,Madurai,2022,2,135,46,89,25,55.8,Operational,4.91,20.4,81.0
C0009615,RG0201,Madurai,2022,3,150,51,99,28,57.7,Operational,4.94,19.4,82.1
C0009616,RG0201,Madurai,2022,4,167,57,110,31,57.1,Operational,4.93,19.8,81.8
C0009617,RG0201,Madurai,2023,1,193,68,125,37,62.0,Operational,5.15,15.5,86.3
C0009618,RG0201,Madurai,2023,2,212,74,138,41,60.9,Operational,5.16,15.8,85.9
C0009619,RG0201,Madurai,2023,3,233,82,151,45,63.4,Operational,5.16,14.9,87.0
C0009620,RG0201,Madurai,2023,4,256,90,166,50,61.4,Operational,5.15,15.7,86.0
C0009621,RG0201,Madurai,2024,1,290,104,186,57,64.9,Operational,5.37,11.9,90.0
C0009622,RG0201,Madurai,2024,2,312,112,200,62,60.1,Operational,5.36,13.7,87.8
C0009623,RG0201,Madurai,2024,3,338,122,216,67,60.8,Operational,5.37,13.3,88.2
C0009624,RG0201,Madurai,2024,4,367,132,235,73,61.3,Operational,5.37,13.2,88.4
C0009625,RG0201,Madurai,2025,1,416,154,262,85,63.6,Operational,5.58,9.9,91.8
C0009626,RG0201,Madurai,2025,2,450,166,284,91,62.3,Operational,5.58,10.4,91.2
C0009627,RG0201,Madurai,2025,3,490,181,309,100,68.6,Operational,5.59,8.0,94.0
C0009628,RG0201,Madurai,2025,4,536,198,338,109,62.2,Operational,5.58,10.4,91.2
C0009629,RG0201,Madurai,2026,1,601,228,373,125,70.6,Operational,5.81,4.8,97.3
C0009630,RG0201,Madurai,2026,2,648,246,402,135,71.2,Operational,5.81,4.6,97.5
C0009631,RG0201,Madurai,2026,3,696,264,432,145,65.2,Operational,5.8,6.8,94.9
C0009632,RG0201,Madurai,2026,4,756,287,469,158,66.0,Operational,5.81,6.4,95.3
C0009633,RG0201,Madurai,2027,1,842,328,514,180,66.8,Operational,6.03,3.6,98.1
C0009634,RG0201,Madurai,2027,2,897,350,547,193,71.7,Operational,6.03,1.8,100.0
C0009635,RG0201,Madurai,2027,3,959,374,585,206,71.9,Operational,6.03,1.8,100.0
C0009636,RG0201,Madurai,2027,4,1032,402,630,221,67.8,Operational,6.03,3.2,98.5
C0009637,RG0201,Madurai,2028,1,1151,460,691,253,74.7,Operational,6.25,0.0,100.0
C0009638,RG0201,Madurai,2028,2,1232,493,739,271,72.7,Operational,6.25,0.0,100.0
C0009639,RG0201,Madurai,2028,3,1324,530,794,292,74.2,Operational,6.25,0.0,100.0
C0009640,RG0201,Madurai,2028,4,1435,574,861,316,68.3,Operational,6.25,0.5,100.0
C0009641,RG0201,Madurai,2029,1,1601,656,945,361,74.5,Operational,6.47,0.0,100.0
C0009642,RG0201,Madurai,2029,2,1721,706,1015,388,74.6,Operational,6.47,0.0,100.0
C0009643,RG0201,Madurai,2029,3,1852,759,1093,417,75.1,Operational,6.47,0.0,100.0
C0009644,RG0201,Madurai,2029,4,2008,823,1185,453,75.3,Operational,6.47,0.0,100.0
C0009645,RG0201,Madurai,2030,1,2212,929,1283,511,75.6,Operational,6.69,0.0,100.0
C0009646,RG0201,Madurai,2030,2,2346,985,1361,542,77.0,Operational,6.69,0.0,100.0
C0009647,RG0201,Madurai,2030,3,2493,1047,1446,576,75.3,Operational,6.69,0.0,100.0
C0009648,RG0201,Madurai,2030,4,2669,1121,1548,617,74.6,Operational,6.69,0.0,100.0
C0009649,RG0202,Salem,2019,1,3,1,2,0,42.5,Operational,3.09,47.9,53.5
C0009650,RG0202,Salem,2019,2,6,1,5,0,40.1,Operational,3.0,49.7,51.6
C0009651,RG0202,Salem,2019,3,9,2,7,1,36.8,Operational,2.93,51.6,49.5
C0009652,RG0202,Salem,2019,4,13,2,11,1,37.1,Operational,2.95,51.3,49.8
C0009653,RG0202,Salem,2020,1,18,4,14,2,40.0,Operational,3.15,47.9,53.3
C0009654,RG0202,Salem,2020,2,22,4,18,2,40.4,Operational,3.11,48.2,53.1
C0009655,RG0202,Salem,2020,3,26,5,21,2,40.4,Operational,3.06,48.7,52.6
C0009656,RG0202,Salem,2020,4,32,6,26,3,46.3,Operational,3.14,45.8,55.8
C0009657,RG0202,Salem,2021,1,39,8,31,4,44.6,Operational,3.35,44.0,57.5
C0009658,RG0202,Salem,2021,2,44,9,35,4,46.3,Operational,3.31,43.8,57.8
C0009659,RG0202,Salem,2021,3,50,10,40,4,45.5,Operational,3.33,43.9,57.7
C0009660,RG0202,Salem,2021,4,56,12,44,5,44.6,Operational,3.3,44.5,57.0
C0009661,RG0202,Salem,2022,1,67,15,52,7,44.4,Operational,3.52,42.0,59.3
C0009662,RG0202,Salem,2022,2,75,16,59,7,47.1,Operational,3.55,40.7,60.8
C0009663,RG0202,Salem,2022,3,82,18,64,8,50.9,Operational,3.52,39.7,62.1
C0009664,RG0202,Salem,2022,4,92,20,72,9,47.2,Operational,3.53,40.9,60.6
C0009665,RG0202,Salem,2023,1,108,25,83,11,46.2,Operational,3.75,38.7,62.7
C0009666,RG0202,Salem,2023,2,118,27,91,12,46.3,Operational,3.75,38.7,62.7
C0009667,RG0202,Salem,2023,3,129,30,99,14,47.3,Operational,3.74,38.4,63.0
C0009668,RG0202,Salem,2023,4,143,33,110,15,48.7,Operational,3.76,37.7,63.8
C0009669,RG0202,Salem,2024,1,164,39,125,18,52.2,Operational,3.97,34.0,67.6
C0009670,RG0202,Salem,2024,2,178,43,135,19,51.2,Operational,3.97,34.4,67.2
C0009671,RG0202,Salem,2024,3,194,47,147,21,51.1,Operational,3.97,34.4,67.2
C0009672,RG0202,Salem,2024,4,213,51,162,23,51.8,Operational,3.98,34.1,67.6
C0009673,RG0202,Salem,2025,1,243,61,182,27,58.7,Operational,4.19,29.2,72.8
C0009674,RG0202,Salem,2025,2,264,66,198,30,55.8,Operational,4.2,30.1,71.7
C0009675,RG0202,Salem,2025,3,286,72,214,32,53.9,Operational,4.2,30.8,70.9
C0009676,RG0202,Salem,2025,4,312,78,234,35,55.6,Operational,4.19,30.3,71.5
C0009677,RG0202,Salem,2026,1,352,92,260,41,58.8,Operational,4.42,26.5,75.4
C0009678,RG0202,Salem,2026,2,375,98,277,44,59.5,Operational,4.41,26.4,75.6
C0009679,RG0202,Salem,2026,3,401,104,297,47,58.9,Operational,4.41,26.6,75.3
C0009680,RG0202,Salem,2026,4,434,113,321,51,54.0,Operational,4.42,28.2,73.4
C0009681,RG0202,Salem,2027,1,489,132,357,59,58.7,Operational,4.63,24.1,77.7
C0009682,RG0202,Salem,2027,2,527,142,385,64,61.9,Operational,4.64,22.9,79.1
C0009683,RG0202,Salem,2027,3,565,153,412,69,63.1,Operational,4.63,22.5,79.6
C0009684,RG0202,Salem,2027,4,611,165,446,74,61.9,Operational,4.64,22.9,79.1
C0009685,RG0202,Salem,2028,1,685,192,493,86,64.9,Operational,4.85,19.4,82.8
C0009686,RG0202,Salem,2028,2,734,206,528,93,62.6,Operational,4.85,20.2,81.8
C0009687,RG0202,Salem,2028,3,785,220,565,99,63.3,Operational,4.85,19.9,82.1
C0009688,RG0202,Salem,2028,4,849,238,611,107,62.0,Operational,4.85,20.4,81.5
C0009689,RG0202,Salem,2029,1,950,276,674,124,64.8,Operational,5.07,16.8,85.2
C0009690,RG0202,Salem,2029,2,1017,295,722,133,63.7,Operational,5.07,17.2,84.7
C0009691,RG0202,Salem,2029,3,1086,315,771,142,67.1,Operational,5.07,16.0,86.1
C0009692,RG0202,Salem,2029,4,1171,340,831,153,64.4,Operational,5.07,17.0,85.0
C0009693,RG0202,Salem,2030,1,1298,389,909,175,67.9,Operational,5.29,13.2,88.9
C0009694,RG0202,Salem,2030,2,1379,414,965,186,64.4,Operational,5.29,14.4,87.4
C0009695,RG0202,Salem,2030,3,1469,441,1028,198,69.1,Operational,5.29,12.8,89.4
C0009696,RG0202,Salem,2030,4,1572,472,1100,212,63.5,Operational,5.29,14.7,87.1
C0009697,RG0203,Tiruchirappalli,2019,1,4,1,3,1,54.7,Operational,3.95,31.6,70.2
C0009698,RG0203,Tiruchirappalli,2019,2,9,3,6,2,48.3,Operational,4.32,30.0,71.2
C0009699,RG0203,Tiruchirappalli,2019,3,14,4,10,2,51.5,Operational,4.35,28.6,72.9
C0009700,RG0203,Tiruchirappalli,2019,4,20,6,14,3,47.5,Operational,4.32,30.3,70.9
C0009701,RG0203,Tiruchirappalli,2020,1,26,8,18,4,57.0,Operational,4.45,25.3,76.4
C0009702,RG0203,Tiruchirappalli,2020,2,32,10,22,6,56.5,Operational,4.45,25.5,76.2
C0009703,RG0203,Tiruchirappalli,2020,3,39,12,27,7,54.5,Operational,4.5,25.7,75.9
C0009704,RG0203,Tiruchirappalli,2020,4,47,15,32,8,52.3,Operational,4.52,26.2,75.2
C0009705,RG0203,Tiruchirappalli,2021,1,56,18,38,10,56.0,Operational,4.69,22.9,78.7
C0009706,RG0203,Tiruchirappalli,2021,2,64,21,43,12,55.6,Operational,4.71,22.8,78.7
C0009707,RG0203,Tiruchirappalli,2021,3,72,24,48,13,55.6,Operational,4.7,22.9,78.6
C0009708,RG0203,Tiruchirappalli,2021,4,82,27,55,15,54.9,Operational,4.68,23.4,78.1
C0009709,RG0203,Tiruchirappalli,2022,1,96,33,63,18,54.4,Operational,4.9,21.0,80.3
C0009710,RG0203,Tiruchirappalli,2022,2,108,37,71,20,60.3,Operational,4.91,18.8,82.9
C0009711,RG0203,Tiruchirappalli,2022,3,120,41,79,23,62.0,Operational,4.9,18.3,83.5
C0009712,RG0203,Tiruchirappalli,2022,4,135,46,89,25,57.1,Operational,4.93,19.8,81.8
C0009713,RG0203,Tiruchirappalli,2023,1,156,55,101,30,62.1,Operational,5.14,15.5,86.2
C0009714,RG0203,Tiruchirappalli,2023,2,171,60,111,33,63.9,Operational,5.13,15.0,86.9
C0009715,RG0203,Tiruchirappalli,2023,3,188,66,122,36,58.2,Operational,5.13,17.0,84.5
C0009716,RG0203,Tiruchirappalli,2023,4,209,73,136,40,62.8,Operational,5.14,15.3,86.5
C0009717,RG0203,Tiruchirappalli,2024,1,238,86,152,47,61.2,Operational,5.36,13.3,88.3
C0009718,RG0203,Tiruchirappalli,2024,2,259,93,166,51,61.9,Operational,5.35,13.2,88.5
C0009719,RG0203,Tiruchirappalli,2024,3,282,102,180,56,66.7,Operational,5.35,11.5,90.5
C0009720,RG0203,Tiruchirappalli,2024,4,309,111,198,61,60.5,Operational,5.36,13.5,88.0
C0009721,RG0203,Tiruchirappalli,2025,1,348,129,219,71,61.7,Operational,5.58,10.6,91.0
C0009722,RG0203,Tiruchirappalli,2025,2,376,139,237,76,64.9,Operational,5.58,9.4,92.3
C0009723,RG0203,Tiruchirappalli,2025,3,406,150,256,82,68.8,Operational,5.57,8.2,93.8
C0009724,RG0203,Tiruchirappalli,2025,4,441,163,278,90,61.4,Operational,5.57,10.8,90.7
C0009725,RG0203,Tiruchirappalli,2026,1,493,187,306,103,66.2,Operational,5.79,6.5,95.2
C0009726,RG0203,Tiruchirappalli,2026,2,529,201,328,111,70.0,Operational,5.79,5.2,96.8
C0009727,RG0203,Tiruchirappalli,2026,3,567,215,352,118,63.7,Operational,5.79,7.4,94.2
C0009728,RG0203,Tiruchirappalli,2026,4,617,234,383,129,67.5,Operational,5.8,6.0,95.8
C0009729,RG0203,Tiruchirappalli,2027,1,689,269,420,148,68.9,Operational,6.01,3.0,98.8
C0009730,RG0203,Tiruchirappalli,2027,2,741,289,452,159,68.7,Operational,6.02,3.0,98.8
C0009731,RG0203,Tiruchirappalli,2027,3,798,311,487,171,70.5,Operational,6.01,2.5,99.5
C0009732,RG0203,Tiruchirappalli,2027,4,865,337,528,185,70.6,Operational,6.01,2.4,99.5
C0009733,RG0203,Tiruchirappalli,2028,1,960,384,576,211,70.0,Operational,6.23,0.1,100.0
C0009734,RG0203,Tiruchirappalli,2028,2,1024,410,614,226,68.5,Operational,6.23,0.6,100.0
C0009735,RG0203,Tiruchirappalli,2028,3,1096,438,658,241,71.3,Operational,6.23,0.0,100.0
C0009736,RG0203,Tiruchirappalli,2028,4,1181,472,709,260,74.3,Operational,6.23,0.0,100.0
C0009737,RG0203,Tiruchirappalli,2029,1,1308,536,772,295,71.5,Operational,6.46,0.0,100.0
C0009738,RG0203,Tiruchirappalli,2029,2,1398,573,825,315,70.7,Operational,6.45,0.0,100.0
C0009739,RG0203,Tiruchirappalli,2029,3,1497,614,883,338,73.9,Operational,6.45,0.0,100.0
C0009740,RG0203,Tiruchirappalli,2029,4,1621,665,956,366,70.9,Operational,6.45,0.0,100.0
C0009741,RG0203,Tiruchirappalli,2030,1,1787,751,1036,413,77.3,Operational,6.67,0.0,100.0
C0009742,RG0203,Tiruchirappalli,2030,2,1895,796,1099,438,76.3,Operational,6.67,0.0,100.0
C0009743,RG0203,Tiruchirappalli,2030,3,2023,850,1173,468,78.4,Operational,6.67,0.0,100.0
C0009744,RG0203,Tiruchirappalli,2030,4,2174,913,1261,502,80.7,Operational,6.68,0.0,100.0
C0009745,RG0204,Tiruppur,2019,1,5,2,3,1,51.2,Operational,4.05,31.8,69.8
C0009746,RG0204,Tiruppur,2019,2,11,3,8,2,47.3,Operational,4.33,30.2,70.9
C0009747,RG0204,Tiruppur,2019,3,17,5,12,3,54.7,Operational,4.27,28.3,73.4
C0009748,RG0204,Tiruppur,2019,4,24,7,17,4,53.6,Operational,4.28,28.5,73.1
C0009749,RG0204,Tiruppur,2020,1,33,11,22,6,55.5,Operational,4.53,25.0,76.6
C0009750,RG0204,Tiruppur,2020,2,40,13,27,7,51.7,Operational,4.47,27.0,74.4
C0009751,RG0204,Tiruppur,2020,3,49,16,33,9,56.2,Operational,4.52,24.9,76.8
C0009752,RG0204,Tiruppur,2020,4,59,19,40,10,55.5,Operational,4.5,25.3,76.3
C0009753,RG0204,Tiruppur,2021,1,72,24,48,13,53.3,Operational,4.72,23.5,77.8
C0009754,RG0204,Tiruppur,2021,2,82,27,55,15,54.4,Operational,4.7,23.4,78.1
C0009755,RG0204,Tiruppur,2021,3,92,30,62,16,53.5,Operational,4.68,23.9,77.5
C0009756,RG0204,Tiruppur,2021,4,105,35,70,19,54.5,Operational,4.7,23.3,78.1
C0009757,RG0204,Tiruppur,2022,1,123,42,81,23,56.1,Operational,4.94,20.0,81.5
