sales_id,region_id,year,quarter,ev_sales,ev_registrations,total_vehicle_registrations,ev_penetration_pct,yoy_growth_pct,cagr_3yr,ev_market_maturity,ev_growth_segment,ev_adoption_stage
S0012470,RG0260,2028,2,4877,83553,1259751,6.63,21.05,26.43,Scaling,Moderate,Growth
S0012471,RG0260,2028,3,5206,88759,1322294,6.71,23.19,23.48,Scaling,Moderate,Growth
S0012472,RG0260,2028,4,6337,95096,1400015,6.79,20.45,27.77,Scaling,Moderate,Growth
S0012473,RG0260,2029,1,5755,100851,1400222,7.2,21.36,28.13,Scaling,Moderate,Growth
S0012474,RG0260,2029,2,6139,106990,1469138,7.28,25.88,29.15,Scaling,High,Growth
S0012475,RG0260,2029,3,6509,113499,1541582,7.36,25.03,27.82,Scaling,High,Growth
S0012476,RG0260,2029,4,7796,121295,1629762,7.44,23.02,26.54,Scaling,Moderate,Growth
S0012477,RG0260,2030,1,6907,128202,1632627,7.85,20.02,22.48,Scaling,Moderate,Accelerated
S0012478,RG0260,2030,2,7296,135498,1708137,7.93,18.85,21.89,Scaling,Moderate,Accelerated
S0012479,RG0260,2030,3,7745,143243,1787744,8.01,18.99,22.38,Mature,Moderate,Accelerated
S0012480,RG0260,2030,4,9627,152870,1889033,8.09,23.49,22.31,Mature,Moderate,Accelerated
S0012481,RG0261,2019,1,541,541,77011,0.7,0.0,0.0,Early,Low,Pilot
S0012482,RG0261,2019,2,530,1071,136869,0.78,0.0,0.0,Early,Low,Pilot
S0012483,RG0261,2019,3,610,1681,194899,0.86,0.0,0.0,Early,Low,Pilot
S0012484,RG0261,2019,4,680,2361,250504,0.94,0.0,0.0,Early,Low,Pilot
S0012485,RG0261,2020,1,667,3028,223882,1.35,23.29,0.0,Early,Moderate,Early Adoption
S0012486,RG0261,2020,2,710,3738,260942,1.43,33.96,0.0,Early,High,Early Adoption
S0012487,RG0261,2020,3,710,4448,294083,1.51,16.39,0.0,Emerging,Moderate,Early Adoption
S0012488,RG0261,2020,4,886,5334,334945,1.59,30.29,0.0,Emerging,High,Early Adoption
S0012489,RG0261,2021,1,742,6076,303421,2.0,11.24,0.0,Emerging,Moderate,Early Adoption
S0012490,RG0261,2021,2,785,6861,329460,2.08,10.56,0.0,Emerging,Moderate,Early Adoption
S0012491,RG0261,2021,3,833,7694,355792,2.16,17.32,0.0,Emerging,Moderate,Early Adoption
S0012492,RG0261,2021,4,1028,8722,388941,2.24,16.03,0.0,Emerging,Moderate,Early Adoption
S0012493,RG0261,2022,1,910,9632,363129,2.65,22.64,18.93,Emerging,Moderate,Early Adoption
S0012494,RG0261,2022,2,949,10581,387228,2.73,20.89,21.43,Emerging,Moderate,Early Adoption
S0012495,RG0261,2022,3,976,11557,410916,2.81,17.17,16.96,Emerging,Moderate,Early Adoption
S0012496,RG0261,2022,4,1140,12697,438963,2.89,10.89,18.8,Emerging,Moderate,Early Adoption
S0012497,RG0261,2023,1,1089,13786,417441,3.3,19.67,17.75,Emerging,Moderate,Early Adoption
S0012498,RG0261,2023,2,1121,14907,440710,3.38,18.12,16.44,Emerging,Moderate,Early Adoption
S0012499,RG0261,2023,3,1169,16076,464289,3.46,19.77,18.08,Emerging,Moderate,Early Adoption
S0012500,RG0261,2023,4,1438,17514,494397,3.54,26.14,17.52,Emerging,High,Growth
S0012501,RG0261,2024,1,1375,18889,477900,3.95,26.26,22.83,Emerging,High,Growth
S0012502,RG0261,2024,2,1475,20364,504997,4.03,31.58,23.4,Scaling,High,Growth
S0012503,RG0261,2024,3,1601,21965,534103,4.11,36.95,24.33,Scaling,High,Growth
S0012504,RG0261,2024,4,1827,23792,567490,4.19,27.05,21.13,Scaling,High,Growth
S0012505,RG0261,2025,1,1799,25591,556024,4.6,30.84,25.51,Scaling,High,Growth
S0012506,RG0261,2025,2,1898,27489,587058,4.68,28.68,25.99,Scaling,High,Growth
S0012507,RG0261,2025,3,2075,29564,620766,4.76,29.61,28.58,Scaling,High,Growth
S0012508,RG0261,2025,4,2372,31936,659494,4.84,29.83,27.66,Scaling,High,Growth
S0012509,RG0261,2026,1,2222,34158,650319,5.25,23.51,26.83,Scaling,Moderate,Growth
S0012510,RG0261,2026,2,2487,36645,687201,5.33,31.03,30.42,Scaling,High,Growth
S0012511,RG0261,2026,3,2687,39332,726688,5.41,29.49,31.97,Scaling,High,Growth
S0012512,RG0261,2026,4,3007,42339,770851,5.49,26.77,27.88,Scaling,High,Growth
S0012513,RG0261,2027,1,2856,45195,765693,5.9,28.53,27.59,Scaling,High,Growth
S0012514,RG0261,2027,2,2740,47935,801254,5.98,10.17,22.93,Scaling,Moderate,Growth
S0012515,RG0261,2027,3,2992,50927,840033,6.06,11.35,23.18,Scaling,Moderate,Growth
S0012516,RG0261,2027,4,3663,54590,888726,6.14,21.82,26.1,Scaling,Moderate,Growth
S0012517,RG0261,2028,1,3581,58171,887768,6.55,25.39,25.79,Scaling,High,Growth
S0012518,RG0261,2028,2,3619,61790,931625,6.63,32.08,24.0,Scaling,High,Growth
S0012519,RG0261,2028,3,4034,65824,980618,6.71,34.83,24.81,Scaling,High,Growth
S0012520,RG0261,2028,4,4639,70463,1037365,6.79,26.64,25.06,Scaling,High,Growth
S0012521,RG0261,2029,1,4071,74534,1034835,7.2,13.68,22.36,Scaling,Moderate,Growth
S0012522,RG0261,2029,2,4477,79011,1084943,7.28,23.71,21.65,Scaling,Moderate,Growth
S0012523,RG0261,2029,3,4515,83526,1134479,7.36,11.92,18.89,Scaling,Moderate,Growth
S0012524,RG0261,2029,4,5836,89362,1200699,7.44,25.8,24.74,Scaling,High,Growth
S0012525,RG0261,2030,1,5077,94439,1202662,7.85,24.71,21.14,Scaling,Moderate,Accelerated
S0012526,RG0261,2030,2,5180,99619,1255834,7.93,15.7,23.65,Scaling,Moderate,Accelerated
S0012527,RG0261,2030,3,5685,105304,1314246,8.01,25.91,23.86,Mature,High,Accelerated
S0012528,RG0261,2030,4,6867,112171,1386111,8.09,17.67,23.3,Mature,Moderate,Accelerated
S0012529,RG0262,2019,1,510,510,72598,0.7,0.0,0.0,Early,Low,Pilot
S0012530,RG0262,2019,2,494,1004,128307,0.78,0.0,0.0,Early,Low,Pilot
S0012531,RG0262,2019,3,555,1559,180754,0.86,0.0,0.0,Early,Low,Pilot
S0012532,RG0262,2019,4,644,2203,233740,0.94,0.0,0.0,Early,Low,Pilot
S0012533,RG0262,2020,1,551,2754,203623,1.35,8.04,0.0,Early,Low,Early Adoption
S0012534,RG0262,2020,2,572,3326,232182,1.43,15.79,0.0,Early,Moderate,Early Adoption
S0012535,RG0262,2020,3,630,3956,261554,1.51,13.51,0.0,Emerging,Moderate,Early Adoption
S0012536,RG0262,2020,4,739,4695,294819,1.59,14.75,0.0,Emerging,Moderate,Early Adoption
S0012537,RG0262,2021,1,732,5427,271011,2.0,32.85,0.0,Emerging,High,Early Adoption
S0012538,RG0262,2021,2,805,6232,299256,2.08,40.73,0.0,Emerging,High,Early Adoption
S0012539,RG0262,2021,3,832,7064,326659,2.16,32.06,0.0,Emerging,High,Early Adoption
S0012540,RG0262,2021,4,1069,8133,362676,2.24,44.65,0.0,Emerging,High,Early Adoption
S0012541,RG0262,2022,1,898,9031,340471,2.65,22.68,20.75,Emerging,Moderate,Early Adoption
S0012542,RG0262,2022,2,936,9967,364758,2.73,16.27,23.74,Emerging,Moderate,Early Adoption
S0012543,RG0262,2022,3,1033,11000,391111,2.81,24.16,23.01,Emerging,Moderate,Early Adoption
S0012544,RG0262,2022,4,1233,12233,422921,2.89,15.34,24.17,Emerging,Moderate,Early Adoption
S0012545,RG0262,2023,1,1259,13492,408539,3.3,40.2,31.71,Emerging,High,Early Adoption
S0012546,RG0262,2023,2,1242,14734,435595,3.38,32.69,29.49,Emerging,High,Early Adoption
S0012547,RG0262,2023,3,1410,16144,466253,3.46,36.5,30.81,Emerging,High,Early Adoption
S0012548,RG0262,2023,4,1638,17782,501962,3.54,32.85,30.38,Emerging,High,Growth
S0012549,RG0262,2024,1,1325,19107,483416,3.95,5.24,21.87,Emerging,Low,Growth
S0012550,RG0262,2024,2,1347,20454,507229,4.03,8.45,18.72,Scaling,Low,Growth
S0012551,RG0262,2024,3,1493,21947,533666,4.11,5.89,21.52,Scaling,Low,Growth
S0012552,RG0262,2024,4,1839,23786,567346,4.19,12.27,19.82,Scaling,Moderate,Growth
S0012553,RG0262,2025,1,1557,25343,550636,4.6,17.51,20.14,Scaling,Moderate,Growth
S0012554,RG0262,2025,2,1743,27086,578452,4.68,29.4,23.03,Scaling,High,Growth
S0012555,RG0262,2025,3,1780,28866,606110,4.76,19.22,19.89,Scaling,Moderate,Growth
S0012556,RG0262,2025,4,2125,30991,639979,4.84,15.55,19.89,Scaling,Moderate,Growth
S0012557,RG0262,2026,1,1956,32947,627263,5.25,25.63,15.82,Scaling,High,Growth
S0012558,RG0262,2026,2,2088,35035,657009,5.33,19.79,18.91,Scaling,Moderate,Growth
S0012559,RG0262,2026,3,2317,37352,690106,5.41,30.17,18.01,Scaling,High,Growth
S0012560,RG0262,2026,4,2799,40151,731015,5.49,31.72,19.55,Scaling,High,Growth
S0012561,RG0262,2027,1,2807,42958,727793,5.9,43.51,28.43,Scaling,High,Growth
S0012562,RG0262,2027,2,2863,45821,765917,5.98,37.12,28.57,Scaling,High,Growth
S0012563,RG0262,2027,3,3133,48954,807489,6.06,35.22,28.03,Scaling,High,Growth
S0012564,RG0262,2027,4,3729,52683,857680,6.14,33.23,26.57,Scaling,High,Growth
S0012565,RG0262,2028,1,3078,55761,850988,6.55,9.65,25.5,Scaling,Low,Growth
S0012566,RG0262,2028,2,3274,59035,890087,6.63,14.36,23.38,Scaling,Moderate,Growth
S0012567,RG0262,2028,3,3477,62512,931277,6.71,10.98,25.01,Scaling,Moderate,Growth
S0012568,RG0262,2028,4,4484,66996,986323,6.79,20.25,28.26,Scaling,Moderate,Growth
S0012569,RG0262,2029,1,3842,70838,983520,7.2,24.82,25.24,Scaling,Moderate,Growth
S0012570,RG0262,2029,2,4148,74986,1029674,7.28,26.7,25.71,Scaling,High,Growth
S0012571,RG0262,2029,3,4290,79276,1076754,7.36,23.38,22.79,Scaling,Moderate,Growth
S0012572,RG0262,2029,4,5177,84453,1134740,7.44,15.45,22.75,Scaling,Moderate,Growth
S0012573,RG0262,2030,1,4792,89245,1136517,7.85,24.73,19.52,Scaling,Moderate,Accelerated
S0012574,RG0262,2030,2,5148,94393,1189953,7.93,24.11,21.6,Scaling,Moderate,Accelerated
S0012575,RG0262,2030,3,5454,99847,1246140,8.01,27.13,20.3,Mature,High,Accelerated
S0012576,RG0262,2030,4,6552,106399,1314785,8.09,26.56,20.67,Mature,High,Accelerated
S0012577,RG0263,2019,1,310,310,62187,0.5,0.0,0.0,Early,Low,Pilot
S0012578,RG0263,2019,2,320,630,108902,0.58,0.0,0.0,Early,Low,Pilot
S0012579,RG0263,2019,3,332,962,146090,0.66,0.0,0.0,Early,Low,Pilot
S0012580,RG0263,2019,4,416,1378,186594,0.74,0.0,0.0,Early,Low,Pilot
S0012581,RG0263,2020,1,413,1791,155943,1.15,33.23,0.0,Early,High,Early Adoption
S0012582,RG0263,2020,2,447,2238,182173,1.23,39.69,0.0,Early,High,Early Adoption
S0012583,RG0263,2020,3,469,2707,206878,1.31,41.27,0.0,Early,High,Early Adoption
S0012584,RG0263,2020,4,542,3249,233994,1.39,30.29,0.0,Early,High,Early Adoption
S0012585,RG0263,2021,1,441,3690,205171,1.8,6.78,0.0,Emerging,Low,Early Adoption
S0012586,RG0263,2021,2,444,4134,220069,1.88,-0.67,0.0,Emerging,Low,Early Adoption
S0012587,RG0263,2021,3,493,4627,236252,1.96,5.12,0.0,Emerging,Low,Early Adoption
S0012588,RG0263,2021,4,574,5201,255139,2.04,5.9,0.0,Emerging,Low,Early Adoption
S0012589,RG0263,2022,1,508,5709,233163,2.45,15.19,17.9,Emerging,Moderate,Early Adoption
S0012590,RG0263,2022,2,524,6233,246510,2.53,18.02,17.87,Emerging,Moderate,Early Adoption
S0012591,RG0263,2022,3,610,6843,262335,2.61,23.73,22.48,Emerging,Moderate,Early Adoption
S0012592,RG0263,2022,4,746,7589,282276,2.69,29.97,21.49,Emerging,High,Early Adoption
S0012593,RG0263,2023,1,629,8218,265225,3.1,23.82,15.05,Emerging,Moderate,Early Adoption
S0012594,RG0263,2023,2,695,8913,280415,3.18,32.63,15.85,Emerging,High,Early Adoption
S0012595,RG0263,2023,3,736,9649,296118,3.26,20.66,16.21,Emerging,Moderate,Early Adoption
S0012596,RG0263,2023,4,941,10590,317208,3.34,26.14,20.19,Emerging,High,Early Adoption
S0012597,RG0263,2024,1,745,11335,302388,3.75,18.44,19.1,Emerging,Moderate,Growth
S0012598,RG0263,2024,2,848,12183,318219,3.83,22.01,24.07,Emerging,Moderate,Growth
S0012599,RG0263,2024,3,853,13036,333529,3.91,15.9,20.05,Emerging,Moderate,Growth
S0012600,RG0263,2024,4,1068,14104,353617,3.99,13.5,22.99,Emerging,Moderate,Growth
S0012601,RG0263,2025,1,931,15035,341821,4.4,24.97,22.38,Scaling,Moderate,Growth
S0012602,RG0263,2025,2,943,15978,356771,4.48,11.2,21.64,Scaling,Moderate,Growth
S0012603,RG0263,2025,3,1080,17058,374202,4.56,26.61,20.98,Scaling,High,Growth
S0012604,RG0263,2025,4,1249,18307,394675,4.64,16.95,18.74,Scaling,Moderate,Growth
S0012605,RG0263,2026,1,1104,19411,384490,5.05,18.58,20.63,Scaling,Moderate,Growth
S0012606,RG0263,2026,2,1135,20546,400624,5.13,20.36,17.76,Scaling,Moderate,Growth
S0012607,RG0263,2026,3,1239,21785,418259,5.21,14.72,18.96,Scaling,Moderate,Growth
S0012608,RG0263,2026,4,1537,23322,440995,5.29,23.06,17.77,Scaling,Moderate,Growth
S0012609,RG0263,2027,1,1447,24769,434658,5.7,31.07,24.77,Scaling,High,Growth
S0012610,RG0263,2027,2,1444,26213,453630,5.78,27.22,19.41,Scaling,High,Growth
S0012611,RG0263,2027,3,1705,27918,476538,5.86,37.61,25.97,Scaling,High,Growth
S0012612,RG0263,2027,4,2015,29933,504050,5.94,31.1,23.57,Scaling,High,Growth
S0012613,RG0263,2028,1,1507,31440,495235,6.35,4.15,17.41,Scaling,Low,Growth
S0012614,RG0263,2028,2,1629,33069,514412,6.43,12.81,19.99,Scaling,Moderate,Growth
S0012615,RG0263,2028,3,1749,34818,534962,6.51,2.58,17.43,Scaling,Low,Growth
S0012616,RG0263,2028,4,2131,36949,560811,6.59,5.76,19.49,Scaling,Low,Growth
S0012617,RG0263,2029,1,1852,38801,554419,7.0,22.89,18.82,Scaling,Moderate,Growth
S0012618,RG0263,2029,2,1864,40665,574486,7.08,14.43,17.98,Scaling,Moderate,Growth
S0012619,RG0263,2029,3,1981,42646,595739,7.16,13.26,16.93,Scaling,Moderate,Growth
S0012620,RG0263,2029,4,2470,45116,623278,7.24,15.91,17.13,Scaling,Moderate,Growth
S0012621,RG0263,2030,1,2460,47576,622030,7.65,32.83,19.35,Scaling,High,Accelerated
S0012622,RG0263,2030,2,2499,50075,647927,7.73,34.07,20.06,Scaling,High,Accelerated
S0012623,RG0263,2030,3,2594,52669,674509,7.81,30.94,15.01,Scaling,High,Accelerated
S0012624,RG0263,2030,4,3376,56045,710465,7.89,36.68,18.77,Scaling,High,Accelerated
S0012625,RG0264,2019,1,431,431,86459,0.5,0.0,0.0,Early,Low,Pilot
S0012626,RG0264,2019,2,430,861,148833,0.58,0.0,0.0,Early,Low,Pilot
S0012627,RG0264,2019,3,460,1321,200607,0.66,0.0,0.0,Early,Low,Pilot
S0012628,RG0264,2019,4,551,1872,253487,0.74,0.0,0.0,Early,Low,Pilot
S0012629,RG0264,2020,1,452,2324,202351,1.15,4.87,0.0,Early,Low,Early Adoption
S0012630,RG0264,2020,2,489,2813,228978,1.23,13.72,0.0,Early,Moderate,Early Adoption
S0012631,RG0264,2020,3,523,3336,254948,1.31,13.7,0.0,Early,Moderate,Early Adoption
S0012632,RG0264,2020,4,674,4010,288801,1.39,22.32,0.0,Early,Moderate,Early Adoption
S0012633,RG0264,2021,1,556,4566,253878,1.8,23.01,0.0,Emerging,Moderate,Early Adoption
S0012634,RG0264,2021,2,594,5160,274687,1.88,21.47,0.0,Emerging,Moderate,Early Adoption
S0012635,RG0264,2021,3,667,5827,297524,1.96,27.53,0.0,Emerging,High,Early Adoption
S0012636,RG0264,2021,4,785,6612,324356,2.04,16.47,0.0,Emerging,Moderate,Early Adoption
S0012637,RG0264,2022,1,749,7361,300633,2.45,34.71,20.23,Emerging,High,Early Adoption
S0012638,RG0264,2022,2,767,8128,321455,2.53,29.12,21.28,Emerging,High,Early Adoption
S0012639,RG0264,2022,3,899,9027,346061,2.61,34.78,25.03,Emerging,High,Early Adoption
S0012640,RG0264,2022,4,1046,10073,374670,2.69,33.25,23.82,Emerging,High,Early Adoption
S0012641,RG0264,2023,1,872,10945,353235,3.1,16.42,24.49,Emerging,Moderate,Early Adoption
S0012642,RG0264,2023,2,851,11796,371118,3.18,10.95,20.28,Emerging,Moderate,Early Adoption
S0012643,RG0264,2023,3,921,12717,390272,3.26,2.45,20.76,Emerging,Low,Early Adoption
S0012644,RG0264,2023,4,1170,13887,415965,3.34,11.85,20.18,Emerging,Moderate,Early Adoption
S0012645,RG0264,2024,1,1079,14966,399253,3.75,23.74,24.73,Emerging,Moderate,Growth
S0012646,RG0264,2024,2,1088,16054,419329,3.83,27.85,22.35,Emerging,High,Growth
S0012647,RG0264,2024,3,1225,17279,442088,3.91,33.01,22.46,Emerging,High,Growth
S0012648,RG0264,2024,4,1456,18735,469725,3.99,24.44,22.87,Emerging,Moderate,Growth
S0012649,RG0264,2025,1,1301,20036,455519,4.4,20.57,20.21,Scaling,Moderate,Growth
S0012650,RG0264,2025,2,1323,21359,476923,4.48,21.6,19.93,Scaling,Moderate,Growth
S0012651,RG0264,2025,3,1411,22770,499506,4.56,15.18,16.21,Scaling,Moderate,Growth
S0012652,RG0264,2025,4,1771,24541,529072,4.64,21.63,19.19,Scaling,Moderate,Growth
S0012653,RG0264,2026,1,1404,25945,513915,5.05,7.92,17.21,Scaling,Low,Growth
S0012654,RG0264,2026,2,1511,27456,535361,5.13,14.21,21.09,Scaling,Moderate,Growth
S0012655,RG0264,2026,3,1563,29019,557147,5.21,10.77,19.28,Scaling,Moderate,Growth
S0012656,RG0264,2026,4,2027,31046,587047,5.29,14.46,20.1,Scaling,Moderate,Growth
S0012657,RG0264,2027,1,1725,32771,575081,5.7,22.86,16.93,Scaling,Moderate,Growth
S0012658,RG0264,2027,2,1761,34532,597595,5.78,16.55,17.41,Scaling,Moderate,Growth
S0012659,RG0264,2027,3,1932,36464,622412,5.86,23.61,16.4,Scaling,Moderate,Growth
S0012660,RG0264,2027,4,2255,38719,652000,5.94,11.25,15.7,Scaling,Moderate,Growth
S0012661,RG0264,2028,1,2162,40881,643947,6.35,25.33,18.45,Scaling,High,Growth
S0012662,RG0264,2028,2,2351,43232,672505,6.43,33.5,21.12,Scaling,High,Growth
S0012663,RG0264,2028,3,2401,45633,701129,6.51,24.28,19.39,Scaling,Moderate,Growth
S0012664,RG0264,2028,4,2977,48610,737801,6.59,32.02,18.9,Scaling,High,Growth
S0012665,RG0264,2029,1,2453,51063,729628,7.0,13.46,20.44,Scaling,Moderate,Growth
S0012666,RG0264,2029,2,2526,53589,757067,7.08,7.44,18.68,Scaling,Low,Growth
S0012667,RG0264,2029,3,2877,56466,788797,7.16,19.83,22.55,Scaling,Moderate,Growth
S0012668,RG0264,2029,4,3497,59963,828390,7.24,17.47,19.94,Scaling,Moderate,Growth
S0012669,RG0264,2030,1,2967,62930,822776,7.65,20.95,19.81,Scaling,Moderate,Accelerated
S0012670,RG0264,2030,2,2978,65908,852792,7.73,17.89,19.14,Scaling,Moderate,Accelerated
S0012671,RG0264,2030,3,3194,69102,884959,7.81,11.02,18.24,Scaling,Moderate,Accelerated
S0012672,RG0264,2030,4,4121,73223,928225,7.89,17.84,22.26,Scaling,Moderate,Accelerated
S0012673,RG0265,2019,1,379,379,65913,0.57,0.0,0.0,Early,Low,Pilot
S0012674,RG0265,2019,2,395,774,118168,0.65,0.0,0.0,Early,Low,Pilot
S0012675,RG0265,2019,3,448,1222,166259,0.73,0.0,0.0,Early,Low,Pilot
S0012676,RG0265,2019,4,537,1759,215828,0.81,0.0,0.0,Early,Low,Pilot
S0012677,RG0265,2020,1,466,2225,181633,1.23,22.96,0.0,Early,Moderate,Early Adoption
S0012678,RG0265,2020,2,474,2699,206820,1.31,20.0,0.0,Early,Moderate,Early Adoption
S0012679,RG0265,2020,3,511,3210,231769,1.39,14.06,0.0,Early,Moderate,Early Adoption
S0012680,RG0265,2020,4,630,3840,262116,1.47,17.32,0.0,Early,Moderate,Early Adoption
S0012681,RG0265,2021,1,555,4395,234400,1.88,19.1,0.0,Emerging,Moderate,Early Adoption
S0012682,RG0265,2021,2,612,5007,256113,1.96,29.11,0.0,Emerging,High,Early Adoption
S0012683,RG0265,2021,3,680,5687,279459,2.04,33.07,0.0,Emerging,High,Early Adoption
S0012684,RG0265,2021,4,786,6473,306052,2.12,24.76,0.0,Emerging,Moderate,Early Adoption
S0012685,RG0265,2022,1,624,7097,281069,2.53,12.43,18.08,Emerging,Moderate,Early Adoption
S0012686,RG0265,2022,2,684,7781,298695,2.61,11.76,20.08,Emerging,Moderate,Early Adoption
S0012687,RG0265,2022,3,726,8507,316834,2.69,6.76,17.46,Emerging,Low,Early Adoption
S0012688,RG0265,2022,4,922,9429,341013,2.77,17.3,19.74,Emerging,Moderate,Early Adoption
S0012689,RG0265,2023,1,858,10287,324000,3.17,37.5,22.57,Emerging,High,Early Adoption
S0012690,RG0265,2023,2,956,11243,345407,3.25,39.77,26.35,Emerging,High,Early Adoption
S0012691,RG0265,2023,3,1020,12263,367706,3.33,40.5,25.91,Emerging,High,Early Adoption
S0012692,RG0265,2023,4,1173,13436,393441,3.42,27.22,23.02,Emerging,High,Early Adoption
S0012693,RG0265,2024,1,975,14411,376758,3.83,13.64,20.66,Emerging,Moderate,Growth
S0012694,RG0265,2024,2,1099,15510,397183,3.91,14.96,21.55,Emerging,Moderate,Growth
S0012695,RG0265,2024,3,1121,16631,417340,3.99,9.9,18.13,Emerging,Low,Growth
S0012696,RG0265,2024,4,1430,18061,444305,4.07,21.91,22.08,Scaling,Moderate,Growth
S0012697,RG0265,2025,1,1251,19312,431553,4.48,28.31,26.09,Scaling,High,Growth
S0012698,RG0265,2025,2,1341,20653,453414,4.56,22.02,25.16,Scaling,Moderate,Growth
S0012699,RG0265,2025,3,1466,22119,477217,4.64,30.78,26.4,Scaling,High,Growth
S0012700,RG0265,2025,4,1757,23876,506384,4.72,22.87,23.98,Scaling,Moderate,Growth
S0012701,RG0265,2026,1,1559,25435,496293,5.12,24.62,22.03,Scaling,Moderate,Growth
S0012702,RG0265,2026,2,1542,26977,518290,5.21,14.99,17.28,Scaling,Moderate,Growth
S0012703,RG0265,2026,3,1673,28650,542100,5.29,14.12,17.93,Scaling,Moderate,Growth
S0012704,RG0265,2026,4,2083,30733,572842,5.37,18.55,21.1,Scaling,Moderate,Growth
S0012705,RG0265,2027,1,1833,32566,563913,5.78,17.58,23.42,Scaling,Moderate,Growth
S0012706,RG0265,2027,2,1869,34435,588130,5.86,21.21,19.36,Scaling,Moderate,Growth
S0012707,RG0265,2027,3,2051,36486,614760,5.94,22.59,22.31,Scaling,Moderate,Growth
S0012708,RG0265,2027,4,2383,38869,646201,6.02,14.4,18.56,Scaling,Moderate,Growth
S0012709,RG0265,2028,1,2196,41065,639144,6.43,19.8,20.63,Scaling,Moderate,Growth
S0012710,RG0265,2028,2,2244,43309,665780,6.51,20.06,18.72,Scaling,Moderate,Growth
S0012711,RG0265,2028,3,2485,45794,695429,6.59,21.16,19.23,Scaling,Moderate,Growth
S0012712,RG0265,2028,4,2905,48699,730668,6.67,21.91,18.25,Scaling,Moderate,Growth
S0012713,RG0265,2029,1,2536,51235,724170,7.08,15.48,17.61,Scaling,Moderate,Growth
S0012714,RG0265,2029,2,2563,53798,751894,7.16,14.22,18.46,Scaling,Moderate,Growth
S0012715,RG0265,2029,3,2862,56660,783138,7.24,15.17,19.6,Scaling,Moderate,Growth
S0012716,RG0265,2029,4,3240,59900,818865,7.32,11.53,15.86,Scaling,Moderate,Growth
S0012717,RG0265,2030,1,3096,62996,815482,7.73,22.08,19.09,Scaling,Moderate,Accelerated
S0012718,RG0265,2030,2,3259,66255,848879,7.81,27.16,20.36,Scaling,High,Accelerated
S0012719,RG0265,2030,3,3332,69587,882524,7.89,16.42,17.56,Scaling,Moderate,Accelerated
S0012720,RG0265,2030,4,4050,73637,924507,7.97,25.0,19.34,Scaling,High,Accelerated
S0012721,RG0266,2019,1,451,451,78435,0.57,0.0,0.0,Early,Low,Pilot
S0012722,RG0266,2019,2,495,946,144427,0.65,0.0,0.0,Early,Low,Pilot
S0012723,RG0266,2019,3,511,1457,198231,0.73,0.0,0.0,Early,Low,Pilot
S0012724,RG0266,2019,4,638,2095,257055,0.81,0.0,0.0,Early,Low,Pilot
S0012725,RG0266,2020,1,538,2633,214939,1.23,19.29,0.0,Early,Moderate,Early Adoption
S0012726,RG0266,2020,2,566,3199,245134,1.31,14.34,0.0,Early,Moderate,Early Adoption
S0012727,RG0266,2020,3,649,3848,277834,1.39,27.01,0.0,Early,High,Early Adoption
S0012728,RG0266,2020,4,795,4643,316928,1.47,24.61,0.0,Early,Moderate,Early Adoption
S0012729,RG0266,2021,1,672,5315,283467,1.88,24.91,0.0,Emerging,Moderate,Early Adoption
S0012730,RG0266,2021,2,717,6032,308542,1.96,26.68,0.0,Emerging,High,Early Adoption
S0012731,RG0266,2021,3,824,6856,336904,2.04,26.96,0.0,Emerging,High,Early Adoption
S0012732,RG0266,2021,4,941,7797,368652,2.12,18.36,0.0,Emerging,Moderate,Early Adoption
S0012733,RG0266,2022,1,788,8585,340000,2.53,17.26,20.44,Emerging,Moderate,Early Adoption
S0012734,RG0266,2022,2,800,9385,360269,2.61,11.58,17.35,Emerging,Moderate,Early Adoption
S0012735,RG0266,2022,3,851,10236,381229,2.69,3.28,18.53,Emerging,Low,Early Adoption
S0012736,RG0266,2022,4,1053,11289,408282,2.77,11.9,18.18,Emerging,Moderate,Early Adoption
S0012737,RG0266,2023,1,920,12209,384535,3.17,16.75,19.58,Emerging,Moderate,Early Adoption
S0012738,RG0266,2023,2,1015,13224,406267,3.25,26.88,21.49,Emerging,High,Early Adoption
S0012739,RG0266,2023,3,1048,14272,427946,3.33,23.15,17.32,Emerging,Moderate,Early Adoption
S0012740,RG0266,2023,4,1332,15604,456925,3.42,26.5,18.77,Emerging,High,Early Adoption
S0012741,RG0266,2024,1,1214,16818,439686,3.83,31.96,21.79,Emerging,High,Growth
