demo_id,region_id,year,population,urban_population_pct,population_density,median_age,literacy_rate,working_age_population_pct
D002803,RG0234,2025,3728158,79.5,3363,29.4,90.4,64.9
D002804,RG0234,2026,3830959,81.2,3314,29.3,90.9,64.8
D002805,RG0234,2027,3834746,82.1,3458,29.2,90.7,64.8
D002806,RG0234,2028,3900591,81.3,3456,29.5,90.9,64.6
D002807,RG0234,2029,4019440,83.7,3528,29.5,91.1,64.8
D002808,RG0234,2030,4112013,84.0,3571,29.4,91.6,64.4
D002809,RG0235,2019,3081683,74.2,3125,28.8,88.8,64.8
D002810,RG0235,2020,3142083,73.8,3148,29.0,88.9,64.6
D002811,RG0235,2021,3207110,74.3,3074,28.7,89.2,64.6
D002812,RG0235,2022,3263481,74.8,3131,29.1,89.4,64.5
D002813,RG0235,2023,3305751,76.2,3262,29.2,89.4,64.5
D002814,RG0235,2024,3392429,78.0,3373,29.1,89.8,64.3
D002815,RG0235,2025,3415723,78.7,3407,29.2,89.8,64.2
D002816,RG0235,2026,3494093,78.4,3349,29.3,89.8,64.4
D002817,RG0235,2027,3538858,78.7,3415,29.2,90.3,64.1
D002818,RG0235,2028,3632189,79.7,3510,29.2,90.2,64.3
D002819,RG0235,2029,3637437,81.0,3459,29.7,90.5,64.3
D002820,RG0235,2030,3728779,81.3,3410,29.6,90.9,63.9
D002821,RG0236,2019,444606,73.9,3045,29.1,88.9,65.5
D002822,RG0236,2020,459136,74.6,3200,29.0,89.2,65.8
D002823,RG0236,2021,458652,74.8,3255,29.2,89.4,65.6
D002824,RG0236,2022,468569,76.3,3199,29.5,89.3,65.4
D002825,RG0236,2023,478837,76.5,3297,29.3,89.4,65.6
D002826,RG0236,2024,490783,77.0,3278,29.5,89.6,65.3
D002827,RG0236,2025,493023,77.3,3257,29.3,89.7,65.3
D002828,RG0236,2026,504793,78.7,3362,29.4,90.0,65.4
D002829,RG0236,2027,518048,78.7,3304,29.6,90.4,65.3
D002830,RG0236,2028,524218,78.9,3374,29.5,90.4,65.2
D002831,RG0236,2029,526913,81.4,3499,29.9,90.6,65.0
D002832,RG0236,2030,540369,81.7,3456,29.9,90.7,65.2
D002833,RG0237,2019,892606,70.7,3122,29.3,87.7,66.2
D002834,RG0237,2020,903834,69.7,3175,29.6,87.6,65.8
D002835,RG0237,2021,924576,72.2,3086,29.6,87.9,66.1
D002836,RG0237,2022,943614,72.4,3222,29.7,88.0,66.0
D002837,RG0237,2023,948778,73.6,3252,29.6,88.2,66.0
D002838,RG0237,2024,972931,72.8,3295,29.7,88.5,65.7
D002839,RG0237,2025,983416,74.1,3317,29.8,88.8,65.9
D002840,RG0237,2026,1009755,73.7,3341,30.1,88.8,65.7
D002841,RG0237,2027,1019729,74.9,3391,30.1,89.1,65.5
D002842,RG0237,2028,1042186,75.1,3352,30.2,89.2,65.6
D002843,RG0237,2029,1068547,76.7,3461,29.9,89.1,65.4
D002844,RG0237,2030,1075317,76.4,3581,30.2,89.6,65.6
D002845,RG0238,2019,3553240,77.3,3142,29.7,90.2,65.4
D002846,RG0238,2020,3602775,79.2,3221,29.4,90.1,65.7
D002847,RG0238,2021,3683028,78.8,3222,29.8,90.2,65.7
D002848,RG0238,2022,3792350,78.8,3166,29.6,90.6,65.2
D002849,RG0238,2023,3796254,79.9,3187,29.9,90.6,65.4
D002850,RG0238,2024,3889893,81.3,3223,29.8,91.1,65.4
D002851,RG0238,2025,3969431,80.7,3384,30.1,91.0,65.3
D002852,RG0238,2026,4048289,81.8,3420,30.1,91.3,65.3
D002853,RG0238,2027,4143807,82.1,3353,30.1,91.2,65.0
D002854,RG0238,2028,4171774,83.8,3404,30.2,91.5,65.1
D002855,RG0238,2029,4276171,83.7,3523,30.3,91.7,65.2
D002856,RG0238,2030,4325701,84.6,3588,30.3,92.1,64.8
D002857,RG0239,2019,2776917,70.5,3131,29.0,87.9,64.9
D002858,RG0239,2020,2838150,71.0,3054,29.0,88.1,64.8
D002859,RG0239,2021,2861249,72.6,3095,29.2,88.2,64.5
D002860,RG0239,2022,2953208,73.5,3189,29.3,88.6,64.5
D002861,RG0239,2023,2967441,74.5,3263,29.2,88.7,64.6
D002862,RG0239,2024,3029948,75.3,3300,29.4,89.0,64.5
D002863,RG0239,2025,3092186,75.7,3216,29.5,89.2,64.2
D002864,RG0239,2026,3104738,75.8,3252,29.6,89.4,64.4
D002865,RG0239,2027,3162622,77.3,3470,29.7,89.4,64.1
D002866,RG0239,2028,3269361,77.9,3382,29.8,89.3,64.3
D002867,RG0239,2029,3283340,77.7,3547,29.6,89.6,64.2
D002868,RG0239,2030,3333289,78.3,3562,29.7,90.1,64.2
D002869,RG0240,2019,1718454,75.0,3075,28.4,89.6,65.6
D002870,RG0240,2020,1740997,76.2,3164,28.7,89.6,65.8
D002871,RG0240,2021,1789302,77.5,3207,28.4,89.7,65.5
D002872,RG0240,2022,1806924,78.7,3250,28.7,90.0,65.4
D002873,RG0240,2023,1818329,79.3,3214,28.7,90.3,65.4
D002874,RG0240,2024,1877996,78.2,3283,29.0,90.1,65.4
D002875,RG0240,2025,1916058,80.0,3253,28.9,90.4,65.4
D002876,RG0240,2026,1934680,80.1,3412,28.9,90.6,65.2
D002877,RG0240,2027,1967626,80.5,3457,29.3,90.7,65.4
D002878,RG0240,2028,2005462,81.4,3461,29.3,91.2,65.2
D002879,RG0240,2029,2058833,82.9,3459,29.4,91.0,64.9
D002880,RG0240,2030,2061300,82.8,3596,29.2,91.3,65.1
D002881,RG0241,2019,2681722,88.9,7392,28.3,91.8,66.6
D002882,RG0241,2020,2745912,89.2,7737,28.4,92.0,66.6
D002883,RG0241,2021,2762510,89.4,7432,28.7,92.4,66.7
D002884,RG0241,2022,2820825,90.4,7734,28.6,92.8,66.6
D002885,RG0241,2023,2898599,91.4,7658,28.8,92.7,66.4
D002886,RG0241,2024,2992190,93.1,7788,28.8,93.0,66.3
D002887,RG0241,2025,3001399,93.3,7920,28.9,92.9,66.2
D002888,RG0241,2026,3090407,92.6,7859,28.8,93.4,66.1
D002889,RG0241,2027,3171133,93.3,7959,28.9,93.4,66.0
D002890,RG0241,2028,3233777,95.2,8346,29.1,93.6,66.0
D002891,RG0241,2029,3291612,95.6,8346,29.1,93.8,66.1
D002892,RG0241,2030,3411189,95.3,8411,29.1,93.8,66.0
D002893,RG0242,2019,6052188,88.0,7555,28.0,92.0,66.3
D002894,RG0242,2020,6141803,89.1,7701,28.0,92.0,66.5
D002895,RG0242,2021,6218176,89.5,7645,28.0,92.3,66.1
D002896,RG0242,2022,6412435,90.8,7835,27.9,92.5,66.3
D002897,RG0242,2023,6556645,91.6,7915,28.1,92.5,66.3
D002898,RG0242,2024,6631861,92.0,8008,28.4,92.7,66.0
D002899,RG0242,2025,6781280,92.5,8015,28.2,92.9,66.0
D002900,RG0242,2026,7022383,93.6,7959,28.5,93.2,65.9
D002901,RG0242,2027,7191286,93.9,8234,28.3,93.7,66.0
D002902,RG0242,2028,7248062,94.5,8302,28.6,93.5,66.0
D002903,RG0242,2029,7483455,96.1,8237,28.7,93.8,65.7
D002904,RG0242,2030,7652274,95.2,8561,28.4,94.1,65.8
D002905,RG0243,2019,4174129,89.3,7582,28.5,92.2,67.4
D002906,RG0243,2020,4273574,91.2,7482,28.5,92.3,67.4
D002907,RG0243,2021,4310799,91.3,7693,28.3,92.8,67.4
D002908,RG0243,2022,4401349,91.1,7793,28.7,92.7,67.1
D002909,RG0243,2023,4528182,92.5,7762,28.8,92.9,66.9
D002910,RG0243,2024,4617285,92.9,7916,28.5,93.2,66.9
D002911,RG0243,2025,4778723,93.2,8091,28.7,93.3,66.8
D002912,RG0243,2026,4811668,94.7,8310,28.9,93.5,67.0
D002913,RG0243,2027,4910286,94.6,7972,28.9,93.6,66.8
D002914,RG0243,2028,5025959,96.3,8307,29.0,93.6,66.7
D002915,RG0243,2029,5198720,96.9,8516,28.8,93.8,66.8
D002916,RG0243,2030,5318065,96.2,8604,29.2,94.3,66.8
D002917,RG0244,2019,950585,73.2,3212,28.8,89.4,66.2
D002918,RG0244,2020,965708,73.5,3139,28.5,89.9,65.9
D002919,RG0244,2021,991663,73.9,3169,29.0,89.6,66.0
D002920,RG0244,2022,998794,73.8,3227,28.8,90.2,66.1
D002921,RG0244,2023,1023490,75.4,3360,28.9,90.0,65.8
D002922,RG0244,2024,1047585,75.3,3440,29.0,90.5,65.7
D002923,RG0244,2025,1069596,76.6,3363,29.2,90.5,65.6
D002924,RG0244,2026,1071311,76.9,3537,29.2,90.6,65.6
D002925,RG0244,2027,1101385,77.3,3503,29.1,90.7,65.7
D002926,RG0244,2028,1124701,79.0,3490,29.1,91.0,65.6
D002927,RG0244,2029,1130487,78.7,3502,29.2,91.1,65.7
D002928,RG0244,2030,1167285,80.8,3503,29.3,91.7,65.6
D002929,RG0245,2019,4873308,88.7,7688,28.4,92.0,66.4
D002930,RG0245,2020,4973805,89.0,7782,28.2,92.4,66.6
D002931,RG0245,2021,5081838,90.8,7798,28.5,92.5,66.3
D002932,RG0245,2022,5211725,91.8,7591,28.6,92.5,66.5
D002933,RG0245,2023,5298825,92.1,7964,28.4,92.6,66.4
D002934,RG0245,2024,5481572,93.0,7696,28.8,92.8,66.5
D002935,RG0245,2025,5624703,93.1,8082,28.9,93.2,66.1
D002936,RG0245,2026,5711580,93.8,8227,28.6,93.5,66.1
D002937,RG0245,2027,5780565,95.0,8104,28.7,93.6,66.1
D002938,RG0245,2028,5967950,94.4,8104,29.0,93.9,66.1
D002939,RG0245,2029,6101628,95.8,8486,28.8,93.7,65.9
D002940,RG0245,2030,6173659,96.2,8233,29.0,94.2,66.0
D002941,RG0246,2019,767407,70.7,3138,28.2,88.8,65.4
D002942,RG0246,2020,784273,70.9,3267,28.2,89.2,65.3
D002943,RG0246,2021,801534,72.0,3166,28.3,89.1,65.4
D002944,RG0246,2022,806279,72.7,3355,28.0,89.6,65.1
D002945,RG0246,2023,825743,73.0,3353,28.3,89.5,65.1
D002946,RG0246,2024,835712,73.5,3452,28.3,89.6,65.2
D002947,RG0246,2025,849941,74.4,3339,28.2,90.0,65.2
D002948,RG0246,2026,873020,75.5,3345,28.5,90.1,64.8
D002949,RG0246,2027,881680,76.1,3487,28.6,90.3,65.0
D002950,RG0246,2028,895830,76.8,3476,28.8,90.3,64.9
D002951,RG0246,2029,924786,78.1,3618,28.7,90.8,64.7
D002952,RG0246,2030,925835,78.6,3484,28.7,91.0,64.8
D002953,RG0247,2019,3712868,76.2,3106,28.4,90.8,64.9
D002954,RG0247,2020,3722304,78.2,3217,28.2,91.0,65.1
D002955,RG0247,2021,3843654,78.2,3340,28.3,91.4,64.8
D002956,RG0247,2022,3896667,79.5,3379,28.3,91.5,64.9
D002957,RG0247,2023,3959966,79.5,3350,28.8,91.5,64.7
D002958,RG0247,2024,4019620,80.5,3363,28.4,92.0,64.8
D002959,RG0247,2025,4103001,81.7,3499,28.5,92.2,64.7
D002960,RG0247,2026,4122772,81.7,3375,28.7,92.3,64.7
D002961,RG0247,2027,4271162,82.0,3500,28.7,92.2,64.8
D002962,RG0247,2028,4348415,83.5,3591,28.7,92.6,64.8
D002963,RG0247,2029,4436002,84.3,3477,29.2,92.5,64.4
D002964,RG0247,2030,4514787,84.2,3579,28.9,93.1,64.3
D002965,RG0248,2019,568922,75.2,3194,28.3,90.4,66.4
D002966,RG0248,2020,584128,75.5,3165,28.1,90.3,66.4
D002967,RG0248,2021,584254,76.9,3276,28.4,90.6,66.6
D002968,RG0248,2022,596004,77.4,3350,28.3,90.8,66.5
D002969,RG0248,2023,608403,78.2,3410,28.6,90.9,66.3
D002970,RG0248,2024,625129,78.6,3424,28.5,91.0,66.1
D002971,RG0248,2025,635756,79.3,3496,28.7,91.4,66.2
D002972,RG0248,2026,650342,80.3,3375,28.9,91.6,66.2
D002973,RG0248,2027,661978,79.8,3464,29.0,91.8,66.2
D002974,RG0248,2028,663580,81.5,3505,29.1,91.8,66.1
D002975,RG0248,2029,674892,80.8,3615,28.9,91.9,66.0
D002976,RG0248,2030,692504,81.9,3562,28.9,92.2,65.8
D002977,RG0249,2019,2728156,71.3,3153,29.4,89.2,66.2
D002978,RG0249,2020,2802680,72.9,3288,29.2,89.3,66.1
D002979,RG0249,2021,2834087,72.7,3188,29.5,89.6,66.1
D002980,RG0249,2022,2893361,73.5,3257,29.2,89.4,66.1
D002981,RG0249,2023,2947186,74.8,3346,29.5,89.8,65.9
D002982,RG0249,2024,2981379,75.6,3355,29.5,89.9,66.0
D002983,RG0249,2025,3020160,76.4,3469,29.6,90.3,66.1
D002984,RG0249,2026,3113175,76.0,3440,29.6,90.3,66.0
D002985,RG0249,2027,3123574,76.6,3526,29.7,90.5,65.7
D002986,RG0249,2028,3197239,78.2,3535,30.0,90.9,65.9
D002987,RG0249,2029,3271531,77.5,3641,30.0,90.9,65.7
D002988,RG0249,2030,3321760,78.7,3647,29.8,91.3,65.7
D002989,RG0250,2019,1275875,73.2,3125,28.5,89.9,65.7
D002990,RG0250,2020,1296869,75.3,3224,28.6,90.0,65.5
D002991,RG0250,2021,1319274,75.6,3172,28.9,90.1,65.4
D002992,RG0250,2022,1336390,76.7,3196,28.8,90.3,65.4
D002993,RG0250,2023,1365887,75.6,3298,28.8,90.7,65.3
D002994,RG0250,2024,1390037,77.1,3324,28.9,90.9,65.3
D002995,RG0250,2025,1414377,78.6,3327,29.0,90.7,65.1
D002996,RG0250,2026,1446631,78.8,3518,29.1,91.3,65.0
D002997,RG0250,2027,1474511,78.8,3561,29.2,91.0,65.0
D002998,RG0250,2028,1493277,80.4,3480,29.1,91.5,65.2
D002999,RG0250,2029,1511684,79.4,3598,29.5,91.5,64.8
D003000,RG0250,2030,1537962,81.0,3525,29.2,91.8,64.9
D003001,RG0251,2019,8084881,90.8,8483,27.4,97.9,69.9
D003002,RG0251,2020,8230094,92.0,8885,27.6,98.0,69.8
D003003,RG0251,2021,8392332,93.6,9064,27.3,98.5,69.9
D003004,RG0251,2022,8673835,94.3,8798,27.8,98.4,69.5
D003005,RG0251,2023,8890065,93.5,9196,27.6,98.8,69.5
D003006,RG0251,2024,8969849,94.3,9209,27.8,98.8,69.3
D003007,RG0251,2025,9311185,96.0,9467,27.7,99.1,69.4
D003008,RG0251,2026,9414029,95.2,9577,27.7,99.2,69.3
D003009,RG0251,2027,9713946,96.6,9502,28.0,99.4,69.2
D003010,RG0251,2028,9920625,98.6,9869,28.3,99.4,69.4
D003011,RG0251,2029,10162392,98.6,9474,28.1,99.8,69.3
D003012,RG0251,2030,10445620,99.0,9595,28.1,99.8,69.1
D003013,RG0252,2019,5117980,90.8,8880,28.0,97.8,69.0
D003014,RG0252,2020,5273142,92.4,8688,28.2,98.0,69.1
D003015,RG0252,2021,5397054,91.4,8700,28.2,98.3,68.9
D003016,RG0252,2022,5559084,92.9,8803,28.1,98.2,68.9
D003017,RG0252,2023,5677002,93.8,9002,28.2,98.7,68.9
D003018,RG0252,2024,5788852,95.2,8944,28.3,98.8,69.1
D003019,RG0252,2025,5953236,94.7,9239,28.6,99.2,68.9
D003020,RG0252,2026,6137917,95.7,9317,28.3,99.2,68.7
D003021,RG0252,2027,6202499,96.1,9521,28.3,99.4,68.7
D003022,RG0252,2028,6427085,97.2,9795,28.6,99.4,68.6
D003023,RG0252,2029,6525406,97.6,9797,28.5,99.8,68.5
D003024,RG0252,2030,6650934,98.5,9816,29.0,99.8,68.5
D003025,RG0253,2019,6229873,89.8,7032,28.8,89.7,65.7
D003026,RG0253,2020,6320584,90.0,6754,28.8,89.7,65.7
D003027,RG0253,2021,6390950,90.9,6870,28.8,90.1,65.4
D003028,RG0253,2022,6567079,91.1,7055,28.7,90.3,65.7
D003029,RG0253,2023,6648088,93.1,7185,28.8,90.2,65.6
D003030,RG0253,2024,6889652,92.9,7204,29.0,90.5,65.3
D003031,RG0253,2025,7027515,93.1,7544,29.2,90.9,65.4
D003032,RG0253,2026,7173854,94.7,7604,28.9,91.1,65.2
D003033,RG0253,2027,7234612,94.2,7549,29.4,90.8,65.3
D003034,RG0253,2028,7445717,95.9,7457,29.1,91.1,65.2
D003035,RG0253,2029,7631246,96.6,7835,29.2,91.3,65.3
D003036,RG0253,2030,7744831,96.8,7964,29.3,91.8,65.0
D003037,RG0254,2019,4123461,91.8,6955,27.1,90.2,65.6
D003038,RG0254,2020,4280617,92.8,7057,27.2,90.2,65.6
D003039,RG0254,2021,4369952,92.5,7088,27.4,90.7,65.6
D003040,RG0254,2022,4438096,93.2,6931,27.2,90.5,65.5
D003041,RG0254,2023,4540791,94.9,7257,27.5,91.2,65.5
D003042,RG0254,2024,4643770,94.9,7451,27.8,91.1,65.4
D003043,RG0254,2025,4700328,96.2,7171,27.7,91.1,65.4
D003044,RG0254,2026,4775383,96.3,7234,27.7,91.7,65.3
D003045,RG0254,2027,4898677,96.9,7688,27.8,91.4,65.5
D003046,RG0254,2028,5015904,98.0,7581,27.6,91.7,65.3
D003047,RG0254,2029,5115292,98.9,7688,28.1,92.2,65.3
D003048,RG0254,2030,5241260,97.8,7584,28.1,92.3,65.2
D003049,RG0255,2019,2531398,76.4,2885,29.1,88.0,64.1
D003050,RG0255,2020,2572516,78.2,3098,29.1,88.1,63.9
D003051,RG0255,2021,2599282,77.8,2962,29.4,88.4,63.7
D003052,RG0255,2022,2670442,79.4,3060,29.2,88.8,63.5
D003053,RG0255,2023,2707716,79.8,3195,29.6,88.9,63.7
D003054,RG0255,2024,2755598,80.1,3225,29.3,89.0,63.5
D003055,RG0255,2025,2780257,80.7,3207,29.7,88.9,63.4
D003056,RG0255,2026,2835089,81.2,3183,29.5,89.6,63.7
D003057,RG0255,2027,2922529,82.5,3283,29.8,89.6,63.5
D003058,RG0255,2028,2931112,83.1,3346,29.7,89.6,63.4
D003059,RG0255,2029,2968675,83.8,3278,29.9,89.7,63.3
D003060,RG0255,2030,3042940,84.3,3340,30.2,89.8,63.4
D003061,RG0256,2019,3025897,76.1,2894,28.8,86.1,63.1
D003062,RG0256,2020,3040921,77.3,2800,28.6,85.9,62.7
D003063,RG0256,2021,3115726,78.2,2839,29.0,86.1,62.7
D003064,RG0256,2022,3168680,79.0,2930,28.8,86.5,62.7
D003065,RG0256,2023,3204530,80.1,2998,28.7,86.5,62.8
D003066,RG0256,2024,3245622,80.6,2948,29.2,86.8,62.5
D003067,RG0256,2025,3285026,80.9,3075,28.9,86.9,62.7
D003068,RG0256,2026,3331968,80.9,3139,28.9,87.4,62.5
D003069,RG0256,2027,3438208,81.0,3174,28.9,87.1,62.6
D003070,RG0256,2028,3487916,83.1,3195,29.1,87.4,62.3
D003071,RG0256,2029,3542557,83.6,3057,29.4,87.8,62.4
D003072,RG0256,2030,3558639,84.7,3146,29.6,87.8,62.4
D003073,RG0257,2019,1751184,77.0,2890,28.5,85.8,64.1
D003074,RG0257,2020,1761855,76.6,2887,28.5,86.0,63.9
D003075,RG0257,2021,1804519,77.1,2904,29.0,86.4,64.1
D003076,RG0257,2022,1835255,78.5,2924,28.6,86.4,64.0
D003077,RG0257,2023,1875597,79.3,2874,28.8,86.8,64.0
D003078,RG0257,2024,1912248,79.1,2956,29.1,86.5,63.8
D003079,RG0257,2025,1914368,81.1,2949,28.9,86.7,63.7
D003080,RG0257,2026,1954101,80.8,3140,29.0,87.0,63.8
D003081,RG0257,2027,1987038,82.3,3142,29.1,87.1,63.6
D003082,RG0257,2028,2004046,81.6,3104,29.5,87.6,63.7
D003083,RG0257,2029,2062461,82.3,3187,29.3,87.5,63.5
D003084,RG0257,2030,2090104,84.1,3213,29.2,87.7,63.6
D003085,RG0258,2019,7158948,91.7,8195,28.6,95.5,68.4
D003086,RG0258,2020,7441771,93.1,8274,28.8,95.7,68.4
D003087,RG0258,2021,7579039,92.7,8230,28.9,96.2,68.5
D003088,RG0258,2022,7685306,93.5,8193,29.0,96.1,68.5
D003089,RG0258,2023,7907284,94.6,8471,28.9,96.1,68.4
D003090,RG0258,2024,8059951,95.3,8454,28.9,96.5,68.1
D003091,RG0258,2025,8233345,97.1,8732,29.0,96.6,68.2
D003092,RG0258,2026,8411161,96.7,8901,28.8,96.8,68.3
D003093,RG0258,2027,8618679,97.8,8987,29.0,96.8,68.1
D003094,RG0258,2028,8769268,98.3,8879,29.2,97.3,68.1
D003095,RG0258,2029,9099077,99.0,8930,29.2,97.6,67.9
D003096,RG0258,2030,9267034,98.9,9097,29.3,97.7,68.0
D003097,RG0259,2019,3647067,76.5,3194,28.8,90.4,64.8
D003098,RG0259,2020,3745888,77.5,3267,29.0,90.8,64.7
D003099,RG0259,2021,3812015,77.9,3227,29.2,90.7,64.6
D003100,RG0259,2022,3910017,79.3,3322,29.3,91.2,64.9
D003101,RG0259,2023,3963736,79.4,3312,29.3,91.2,64.7
D003102,RG0259,2024,4026066,79.6,3302,29.3,91.5,64.6
D003103,RG0259,2025,4109099,81.4,3311,29.4,91.6,64.6
D003104,RG0259,2026,4192053,81.5,3362,29.5,91.9,64.6
D003105,RG0259,2027,4244178,82.4,3452,29.5,91.8,64.5
D003106,RG0259,2028,4352508,82.2,3506,29.7,92.3,64.2
D003107,RG0259,2029,4438268,82.6,3563,29.7,92.1,64.3
D003108,RG0259,2030,4506409,84.6,3600,29.5,92.6,64.2
D003109,RG0260,2019,1386820,73.7,3141,29.0,89.7,66.5
D003110,RG0260,2020,1419841,75.6,3140,29.4,90.0,66.3
D003111,RG0260,2021,1447322,75.9,3288,29.1,90.0,66.4
D003112,RG0260,2022,1482951,75.8,3307,29.4,90.5,66.2
D003113,RG0260,2023,1496071,76.5,3283,29.3,90.7,66.3
D003114,RG0260,2024,1519803,78.2,3443,29.5,90.9,66.1
D003115,RG0260,2025,1556626,78.5,3410,29.4,91.0,66.0
D003116,RG0260,2026,1584602,79.3,3507,29.6,91.0,66.0
D003117,RG0260,2027,1605983,78.9,3531,29.7,91.3,66.1
D003118,RG0260,2028,1630753,81.4,3554,29.9,91.4,65.8
D003119,RG0260,2029,1676011,81.7,3530,29.9,91.9,65.8
D003120,RG0260,2030,1692756,82.1,3477,29.7,92.0,65.7
D003121,RG0261,2019,1465902,71.4,3129,29.7,88.9,66.0
D003122,RG0261,2020,1509808,71.3,3197,29.7,89.0,65.6
D003123,RG0261,2021,1536675,73.3,3242,29.4,89.3,65.7
D003124,RG0261,2022,1566883,73.0,3285,29.9,89.3,65.7
D003125,RG0261,2023,1593741,73.4,3391,29.9,89.6,65.7
D003126,RG0261,2024,1594436,74.9,3385,29.9,89.5,65.3
D003127,RG0261,2025,1622618,74.6,3435,29.7,90.0,65.4
D003128,RG0261,2026,1661280,75.2,3442,30.0,90.2,65.3
D003129,RG0261,2027,1705616,75.5,3372,29.9,90.4,65.3
D003130,RG0261,2028,1716118,77.0,3416,30.1,90.5,65.2
D003131,RG0261,2029,1763711,77.9,3638,30.3,90.5,65.1
D003132,RG0261,2030,1790239,77.5,3625,30.2,90.6,65.0
D003133,RG0262,2019,1044058,71.5,3099,29.4,89.1,66.0
D003134,RG0262,2020,1061408,71.9,3123,29.5,89.4,65.7
D003135,RG0262,2021,1081172,73.0,3321,29.1,89.2,65.7
D003136,RG0262,2022,1113276,74.3,3314,29.5,89.6,65.9
D003137,RG0262,2023,1136508,73.5,3368,29.4,89.8,65.6
D003138,RG0262,2024,1142956,74.3,3408,29.5,90.0,65.6
D003139,RG0262,2025,1179360,75.5,3473,29.5,90.2,65.3
D003140,RG0262,2026,1192943,77.0,3512,29.6,90.4,65.3
D003141,RG0262,2027,1199049,77.1,3417,29.7,90.5,65.3
D003142,RG0262,2028,1241331,78.5,3476,29.6,90.5,65.6
D003143,RG0262,2029,1244496,78.8,3609,29.9,90.7,65.2
D003144,RG0262,2030,1275086,79.5,3490,30.0,91.1,65.1
D003145,RG0263,2019,2091155,71.1,2846,29.5,84.4,64.2
D003146,RG0263,2020,2154364,71.6,2944,29.2,84.4,64.0
D003147,RG0263,2021,2193407,72.6,2932,29.6,84.4,63.9
D003148,RG0263,2022,2213109,72.1,2931,29.5,84.8,63.7
D003149,RG0263,2023,2250252,73.0,3043,29.8,85.0,63.7
D003150,RG0263,2024,2276657,73.3,3006,29.5,85.0,63.8
D003151,RG0263,2025,2315670,74.9,2984,29.6,85.3,63.8
D003152,RG0263,2026,2365485,75.2,3158,30.0,85.3,63.7
D003153,RG0263,2027,2421917,75.7,3179,29.7,85.7,63.6
D003154,RG0263,2028,2423186,77.2,3169,29.9,85.7,63.6
D003155,RG0263,2029,2482243,77.8,3116,30.1,86.0,63.6
D003156,RG0263,2030,2496450,76.9,3275,30.0,86.0,63.6
D003157,RG0264,2019,1408779,74.9,2782,29.6,86.0,63.6
D003158,RG0264,2020,1446354,75.5,2853,29.7,86.2,63.7
D003159,RG0264,2021,1455934,77.3,2963,29.4,86.2,63.5
D003160,RG0264,2022,1471072,77.8,2922,29.7,86.3,63.7
D003161,RG0264,2023,1517472,77.5,2912,29.6,86.3,63.3
D003162,RG0264,2024,1539227,77.6,3028,29.9,86.8,63.6
D003163,RG0264,2025,1557915,78.2,2966,29.8,86.7,63.5
D003164,RG0264,2026,1591038,80.1,3076,30.0,86.9,63.4
D003165,RG0264,2027,1613898,81.1,3083,30.0,87.4,63.1
D003166,RG0264,2028,1648185,80.4,3142,30.2,87.7,63.0
D003167,RG0264,2029,1668988,82.2,3209,30.4,87.8,63.3
D003168,RG0264,2030,1682862,82.5,3155,30.3,87.9,63.1
D003169,RG0265,2019,1805805,70.7,2876,27.8,86.0,65.1
D003170,RG0265,2020,1839187,70.8,3019,28.0,86.4,65.0
D003171,RG0265,2021,1887404,72.1,3032,28.1,86.4,64.8
D003172,RG0265,2022,1905823,73.4,3028,28.4,86.8,64.7
D003173,RG0265,2023,1963445,73.5,3183,28.2,87.0,64.7
D003174,RG0265,2024,1962098,74.1,3215,28.1,87.0,64.7
D003175,RG0265,2025,1995635,75.1,3257,28.4,87.2,64.6
D003176,RG0265,2026,2047321,74.8,3230,28.6,87.3,64.6
D003177,RG0265,2027,2065418,75.7,3320,28.8,87.6,64.5
D003178,RG0265,2028,2135905,77.8,3236,28.5,87.5,64.4
D003179,RG0265,2029,2167165,78.5,3355,28.7,87.9,64.3
D003180,RG0265,2030,2201988,79.0,3389,28.9,88.2,64.5
D003181,RG0266,2019,2741465,77.9,2941,28.9,88.2,64.8
D003182,RG0266,2020,2798075,78.0,2914,29.0,88.2,64.7
D003183,RG0266,2021,2844566,78.1,3021,29.0,88.7,64.7
D003184,RG0266,2022,2873167,80.2,2998,29.1,88.7,64.6
D003185,RG0266,2023,2910927,81.1,3052,29.3,88.7,64.6
D003186,RG0266,2024,2993916,81.4,3137,29.6,89.1,64.5
D003187,RG0266,2025,3002069,81.2,3152,29.4,89.2,64.2
D003188,RG0266,2026,3042622,83.0,3155,29.6,89.7,64.3
D003189,RG0266,2027,3114762,83.7,3263,29.6,89.8,64.1
D003190,RG0266,2028,3208881,83.9,3241,29.7,90.0,64.1
D003191,RG0266,2029,3259086,84.3,3406,29.7,90.1,64.2
D003192,RG0266,2030,3305001,83.8,3362,30.0,90.1,64.3
D003193,RG0267,2019,944895,75.5,2982,28.6,87.8,64.1
D003194,RG0267,2020,948121,77.2,2926,28.2,87.8,64.2
D003195,RG0267,2021,963321,78.4,3052,28.7,88.1,64.0
D003196,RG0267,2022,985124,78.0,2997,28.8,88.4,63.9
D003197,RG0267,2023,1006700,78.7,3086,28.5,88.6,64.1
D003198,RG0267,2024,1019776,79.7,3150,28.8,88.5,64.0
D003199,RG0267,2025,1042532,79.8,3187,28.6,88.7,63.7
D003200,RG0267,2026,1056230,80.9,3171,28.9,88.9,63.9
D003201,RG0267,2027,1069488,82.1,3164,29.1,89.3,63.9
D003202,RG0267,2028,1079413,82.2,3242,29.0,89.4,63.8
