econ_id,region_id,year,gdp_per_capita,median_household_income,petrol_price,electricity_price,employment_rate,vehicle_ownership_rate,affordability_index,energy_cost_advantage
E002839,RG0237,2025,609927,978492,107.79,7.64,93.4,0.63,40.1,14.11
E002840,RG0237,2026,639598,1045013,107.02,7.9,93.3,0.66,40.8,13.55
E002841,RG0237,2027,684601,1098367,108.93,7.88,93.9,0.66,40.1,13.82
E002842,RG0237,2028,727673,1191133,110.36,7.74,93.7,0.67,40.9,14.26
E002843,RG0237,2029,773785,1255191,112.63,8.02,93.5,0.7,40.6,14.04
E002844,RG0237,2030,857299,1400671,115.11,7.98,94.0,0.72,40.8,14.42
E002845,RG0238,2019,415942,641110,74.79,6.88,92.5,0.54,38.5,10.87
E002846,RG0238,2020,438048,685287,66.91,5.93,92.9,0.54,39.1,11.28
E002847,RG0238,2021,465139,702184,85.46,6.6,92.9,0.57,37.7,12.95
E002848,RG0238,2022,505373,767585,100.53,6.69,92.6,0.58,38.0,15.03
E002849,RG0238,2023,530505,852633,101.44,6.6,93.5,0.6,40.2,15.37
E002850,RG0238,2024,577034,875708,103.84,7.21,93.0,0.61,37.9,14.4
E002851,RG0238,2025,608903,955667,106.35,7.23,93.0,0.63,39.2,14.71
E002852,RG0238,2026,649746,1056429,108.61,7.8,93.1,0.65,40.6,13.92
E002853,RG0238,2027,696328,1115388,110.59,7.15,94.1,0.67,40.0,15.47
E002854,RG0238,2028,752384,1173393,109.73,7.82,94.3,0.69,39.0,14.03
E002855,RG0238,2029,777618,1248639,113.66,8.03,93.9,0.7,40.1,14.15
E002856,RG0238,2030,838035,1403542,118.1,7.8,93.6,0.73,41.9,15.14
E002857,RG0239,2019,404637,628671,71.54,6.9,93.1,0.52,38.8,10.37
E002858,RG0239,2020,447645,649205,71.12,6.96,93.3,0.54,36.3,10.22
E002859,RG0239,2021,476382,709490,85.77,6.53,92.6,0.57,37.2,13.13
E002860,RG0239,2022,492457,772735,100.31,7.13,93.2,0.56,39.2,14.07
E002861,RG0239,2023,537859,826271,103.66,7.54,93.2,0.61,38.4,13.75
E002862,RG0239,2024,571446,896069,102.82,7.75,92.8,0.61,39.2,13.27
E002863,RG0239,2025,616019,953771,105.73,6.76,93.6,0.63,38.7,15.64
E002864,RG0239,2026,656193,1013107,105.37,7.98,93.1,0.64,38.6,13.2
E002865,RG0239,2027,698230,1131514,109.13,8.15,93.3,0.68,40.5,13.39
E002866,RG0239,2028,733644,1212220,113.99,8.14,93.5,0.68,41.3,14.0
E002867,RG0239,2029,801556,1289872,114.37,7.61,94.1,0.7,40.2,15.03
E002868,RG0239,2030,849870,1352138,114.8,9.07,94.1,0.72,39.8,12.66
E002869,RG0240,2019,409040,623527,71.95,6.04,92.7,0.52,38.1,11.91
E002870,RG0240,2020,437080,665764,68.65,6.29,93.1,0.55,38.1,10.91
E002871,RG0240,2021,470594,698337,83.86,6.03,93.3,0.56,37.1,13.91
E002872,RG0240,2022,499633,765968,99.01,6.56,92.9,0.57,38.3,15.09
E002873,RG0240,2023,539033,804828,103.6,6.49,92.9,0.59,37.3,15.96
E002874,RG0240,2024,579934,904319,104.06,7.33,93.7,0.61,39.0,14.2
E002875,RG0240,2025,611669,933883,104.51,7.85,93.1,0.64,38.2,13.31
E002876,RG0240,2026,647418,1014778,105.87,7.99,93.2,0.65,39.2,13.25
E002877,RG0240,2027,698334,1129146,107.79,7.1,93.7,0.67,40.4,15.18
E002878,RG0240,2028,751229,1211595,111.77,8.57,93.8,0.69,40.3,13.04
E002879,RG0240,2029,790809,1233178,113.28,8.08,94.1,0.71,39.0,14.02
E002880,RG0240,2030,856427,1345554,114.55,8.21,94.5,0.71,39.3,13.95
E002881,RG0241,2019,448692,690633,76.71,6.52,93.4,0.56,38.5,11.77
E002882,RG0241,2020,471692,730724,68.81,6.01,93.3,0.58,38.7,11.45
E002883,RG0241,2021,520946,802258,86.73,5.91,93.7,0.59,38.5,14.68
E002884,RG0241,2022,546441,868104,98.77,7.42,93.6,0.6,39.7,13.31
E002885,RG0241,2023,599888,943673,101.71,6.48,93.7,0.63,39.3,15.7
E002886,RG0241,2024,629011,1000676,104.11,7.44,93.4,0.65,39.8,13.99
E002887,RG0241,2025,686212,1064010,105.06,6.71,93.6,0.67,38.8,15.66
E002888,RG0241,2026,739289,1171663,109.5,7.11,94.2,0.66,39.6,15.4
E002889,RG0241,2027,791791,1233752,110.0,7.76,94.4,0.69,39.0,14.18
E002890,RG0241,2028,838666,1377753,110.61,8.38,94.1,0.71,41.1,13.2
E002891,RG0241,2029,892699,1431927,116.9,8.33,94.0,0.73,40.1,14.03
E002892,RG0241,2030,965097,1554731,118.77,7.8,94.3,0.75,40.3,15.23
E002893,RG0242,2019,450144,691933,76.29,6.31,92.6,0.55,38.4,12.09
E002894,RG0242,2020,482452,747631,70.57,6.43,93.7,0.58,38.7,10.98
E002895,RG0242,2021,514202,782829,84.33,7.25,93.5,0.59,38.1,11.63
E002896,RG0242,2022,551537,862347,98.84,6.73,93.2,0.6,39.1,14.69
E002897,RG0242,2023,595010,930993,100.69,7.59,93.7,0.61,39.1,13.27
E002898,RG0242,2024,642448,1011363,106.14,7.87,94.0,0.65,39.4,13.49
E002899,RG0242,2025,674452,1106097,108.43,7.4,93.6,0.65,41.0,14.65
E002900,RG0242,2026,726269,1142384,107.01,7.4,94.1,0.69,39.3,14.46
E002901,RG0242,2027,794693,1259862,111.17,7.95,94.3,0.69,39.6,13.98
E002902,RG0242,2028,837023,1362010,113.76,8.22,94.1,0.72,40.7,13.84
E002903,RG0242,2029,906020,1508180,117.47,8.57,94.7,0.73,41.6,13.71
E002904,RG0242,2030,962465,1607238,117.14,7.92,94.1,0.74,41.7,14.79
E002905,RG0243,2019,448695,690583,71.35,6.46,92.6,0.54,38.5,11.04
E002906,RG0243,2020,475956,734057,71.09,5.96,93.4,0.56,38.6,11.93
E002907,RG0243,2021,518810,807784,87.55,5.92,93.2,0.59,38.9,14.79
E002908,RG0243,2022,541685,835533,98.25,6.19,93.2,0.61,38.6,15.87
E002909,RG0243,2023,588027,918366,100.12,6.92,94.0,0.64,39.0,14.47
E002910,RG0243,2024,641383,1002288,104.29,6.91,93.2,0.64,39.1,15.09
E002911,RG0243,2025,693459,1080777,105.43,7.64,93.7,0.65,39.0,13.8
E002912,RG0243,2026,716856,1161415,107.03,8.08,94.0,0.69,40.5,13.25
E002913,RG0243,2027,791022,1285094,110.99,8.07,94.5,0.69,40.6,13.75
E002914,RG0243,2028,827127,1387793,111.08,7.71,94.2,0.7,41.9,14.41
E002915,RG0243,2029,894387,1427505,113.05,7.71,94.6,0.73,39.9,14.66
E002916,RG0243,2030,956673,1590483,115.05,9.1,94.5,0.74,41.6,12.64
E002917,RG0244,2019,437903,658140,72.91,5.62,93.0,0.55,37.6,12.97
E002918,RG0244,2020,474308,709354,67.23,6.0,93.7,0.56,37.4,11.21
E002919,RG0244,2021,505852,761496,83.97,6.3,93.2,0.6,37.6,13.33
E002920,RG0244,2022,526166,820784,97.29,6.92,93.1,0.61,39.0,14.06
E002921,RG0244,2023,571553,865872,99.18,7.01,93.9,0.63,37.9,14.15
E002922,RG0244,2024,611492,949212,104.83,6.68,93.7,0.62,38.8,15.69
E002923,RG0244,2025,660455,1027124,103.52,7.27,93.9,0.67,38.9,14.24
E002924,RG0244,2026,681043,1095475,106.92,7.25,93.6,0.68,40.2,14.75
E002925,RG0244,2027,727821,1196974,108.33,8.3,93.8,0.68,41.1,13.05
E002926,RG0244,2028,804564,1265422,113.56,8.57,93.8,0.7,39.3,13.25
E002927,RG0244,2029,844822,1350493,115.65,7.55,93.8,0.72,40.0,15.32
E002928,RG0244,2030,913749,1465763,118.37,8.69,94.3,0.75,40.1,13.62
E002929,RG0245,2019,456256,688135,75.69,6.75,92.6,0.55,37.7,11.21
E002930,RG0245,2020,474271,725743,68.1,6.26,93.3,0.58,38.3,10.88
E002931,RG0245,2021,508902,774777,83.94,6.85,93.8,0.58,38.1,12.25
E002932,RG0245,2022,541126,832343,96.78,6.51,93.9,0.62,38.5,14.87
E002933,RG0245,2023,594667,905776,103.92,7.21,93.2,0.62,38.1,14.41
E002934,RG0245,2024,636668,971452,101.49,7.28,93.4,0.64,38.1,13.94
E002935,RG0245,2025,677312,1051847,105.39,7.84,94.2,0.65,38.8,13.44
E002936,RG0245,2026,730519,1171847,106.47,8.28,93.5,0.67,40.1,12.86
E002937,RG0245,2027,766055,1272894,110.31,7.27,94.2,0.69,41.5,15.17
E002938,RG0245,2028,842398,1346745,115.03,8.28,94.2,0.71,40.0,13.89
E002939,RG0245,2029,904452,1451431,116.55,8.2,94.3,0.75,40.1,14.21
E002940,RG0245,2030,959080,1545746,118.35,7.76,94.6,0.75,40.3,15.25
E002941,RG0246,2019,441378,655222,73.75,5.98,93.6,0.55,37.1,12.33
E002942,RG0246,2020,464315,729311,68.65,5.87,92.8,0.56,39.3,11.7
E002943,RG0246,2021,494962,781021,83.66,7.11,93.7,0.57,39.4,11.77
E002944,RG0246,2022,534168,820678,98.18,6.45,93.7,0.61,38.4,15.22
E002945,RG0246,2023,567456,908443,99.04,7.01,93.4,0.62,40.0,14.13
E002946,RG0246,2024,599055,970454,105.37,7.26,93.7,0.64,40.5,14.51
E002947,RG0246,2025,645684,1050428,106.89,7.76,93.4,0.65,40.7,13.77
E002948,RG0246,2026,705945,1091185,108.47,7.13,94.3,0.68,38.6,15.21
E002949,RG0246,2027,729274,1179862,110.8,8.47,93.7,0.69,40.4,13.08
E002950,RG0246,2028,787599,1236509,112.86,7.74,93.8,0.71,39.2,14.58
E002951,RG0246,2029,842621,1387188,116.3,7.54,94.0,0.72,41.2,15.42
E002952,RG0246,2030,895713,1461476,115.26,8.86,94.7,0.75,40.8,13.01
E002953,RG0247,2019,433420,660514,71.09,6.09,93.2,0.56,38.1,11.67
E002954,RG0247,2020,469771,700321,70.98,6.28,93.7,0.57,37.3,11.3
E002955,RG0247,2021,496689,780502,86.68,7.22,93.7,0.6,39.3,12.01
E002956,RG0247,2022,539259,802551,100.72,6.79,93.2,0.6,37.2,14.83
E002957,RG0247,2023,573169,890002,102.51,6.97,93.6,0.62,38.8,14.71
E002958,RG0247,2024,606318,932992,101.95,7.85,93.6,0.63,38.5,12.99
E002959,RG0247,2025,660321,1037376,106.63,6.77,94.0,0.66,39.3,15.75
E002960,RG0247,2026,699630,1081987,109.64,7.15,94.0,0.67,38.7,15.33
E002961,RG0247,2027,741646,1161410,108.78,8.32,94.1,0.68,39.1,13.07
E002962,RG0247,2028,788322,1257928,110.73,7.73,94.4,0.7,39.9,14.32
E002963,RG0247,2029,850785,1335261,115.45,8.41,94.6,0.72,39.2,13.73
E002964,RG0247,2030,901511,1448955,116.09,8.82,93.9,0.74,40.2,13.16
E002965,RG0248,2019,438877,664742,73.83,5.86,92.6,0.54,37.9,12.6
E002966,RG0248,2020,470786,713221,66.89,6.88,93.1,0.58,37.9,9.72
E002967,RG0248,2021,503553,766314,86.11,6.61,93.1,0.57,38.0,13.03
E002968,RG0248,2022,523154,842050,98.33,7.43,93.6,0.61,40.2,13.23
E002969,RG0248,2023,570811,865601,101.77,7.33,93.9,0.62,37.9,13.88
E002970,RG0248,2024,598481,928797,105.11,6.51,93.8,0.65,38.8,16.15
E002971,RG0248,2025,651666,1036773,105.76,6.88,93.9,0.65,39.8,15.37
E002972,RG0248,2026,698310,1110831,109.97,7.87,93.9,0.68,39.8,13.97
E002973,RG0248,2027,725358,1196899,110.89,7.6,94.5,0.69,41.3,14.59
E002974,RG0248,2028,784047,1289567,110.29,8.62,93.7,0.7,41.1,12.79
E002975,RG0248,2029,844033,1376590,116.74,7.58,94.4,0.74,40.8,15.4
E002976,RG0248,2030,914687,1443589,118.21,8.72,94.3,0.75,39.5,13.56
E002977,RG0249,2019,435311,677764,73.45,6.25,93.3,0.55,38.9,11.75
E002978,RG0249,2020,475981,715209,70.34,6.68,93.0,0.57,37.6,10.53
E002979,RG0249,2021,494814,751524,86.08,7.13,93.8,0.58,38.0,12.07
E002980,RG0249,2022,539137,828465,95.54,7.4,93.7,0.6,38.4,12.91
E002981,RG0249,2023,574139,861384,101.45,7.57,93.9,0.63,37.5,13.4
E002982,RG0249,2024,599760,966255,101.02,7.42,93.4,0.65,40.3,13.61
E002983,RG0249,2025,661113,1036646,102.76,8.05,94.3,0.65,39.2,12.77
E002984,RG0249,2026,693037,1097012,108.5,7.52,93.9,0.68,39.6,14.43
E002985,RG0249,2027,748512,1209858,109.28,7.81,94.2,0.68,40.4,13.99
E002986,RG0249,2028,778010,1278349,112.42,8.25,94.1,0.71,41.1,13.63
E002987,RG0249,2029,849801,1395517,115.28,8.26,94.3,0.73,41.1,13.96
E002988,RG0249,2030,901627,1503109,116.65,8.33,94.1,0.75,41.7,14.0
E002989,RG0250,2019,433577,660496,70.7,6.27,92.9,0.56,38.1,11.28
E002990,RG0250,2020,474853,706826,70.91,6.23,93.1,0.56,37.2,11.38
E002991,RG0250,2021,504214,746920,83.05,7.1,93.5,0.59,37.0,11.7
E002992,RG0250,2022,527871,829245,95.52,7.25,93.2,0.59,39.3,13.18
E002993,RG0250,2023,568419,908738,99.81,7.52,93.8,0.61,40.0,13.27
E002994,RG0250,2024,597991,952747,104.81,7.43,93.2,0.64,39.8,14.11
E002995,RG0250,2025,646008,989962,104.54,7.66,94.2,0.64,38.3,13.65
E002996,RG0250,2026,683109,1128034,107.19,6.94,94.2,0.69,41.3,15.45
E002997,RG0250,2027,731120,1155588,108.86,7.22,94.2,0.7,39.5,15.08
E002998,RG0250,2028,777465,1237890,109.44,7.78,94.1,0.72,39.8,14.07
E002999,RG0250,2029,836744,1322765,112.25,8.41,94.6,0.74,39.5,13.35
E003000,RG0250,2030,906032,1449459,114.97,7.82,94.5,0.74,40.0,14.7
E003001,RG0251,2019,572545,851325,74.64,6.13,95.0,0.66,37.2,12.18
E003002,RG0251,2020,604613,954211,71.2,5.51,95.5,0.68,39.5,12.92
E003003,RG0251,2021,652110,989977,87.11,6.41,95.3,0.7,38.0,13.59
E003004,RG0251,2022,702713,1080151,96.87,6.19,95.1,0.71,38.4,15.65
E003005,RG0251,2023,754783,1215612,99.39,6.5,95.5,0.75,40.3,15.29
E003006,RG0251,2024,818985,1271566,101.9,7.49,95.9,0.76,38.8,13.6
E003007,RG0251,2025,890312,1419875,108.37,7.1,95.7,0.78,39.9,15.26
E003008,RG0251,2026,930027,1532725,110.76,7.43,95.3,0.8,41.2,14.91
E003009,RG0251,2027,1006328,1664923,109.37,7.9,96.0,0.83,41.4,13.84
E003010,RG0251,2028,1104604,1848074,114.48,8.24,95.5,0.84,41.8,13.89
E003011,RG0251,2029,1170419,1919344,115.82,8.37,96.2,0.85,41.0,13.84
E003012,RG0251,2030,1257752,2092120,116.35,8.66,96.7,0.87,41.6,13.44
E003013,RG0252,2019,566870,885596,72.56,5.76,95.3,0.66,39.1,12.6
E003014,RG0252,2020,622080,950025,71.18,5.92,94.8,0.69,38.2,12.02
E003015,RG0252,2021,669724,1032624,88.22,6.75,95.3,0.69,38.5,13.07
E003016,RG0252,2022,717563,1136405,97.57,7.04,95.7,0.72,39.6,13.86
E003017,RG0252,2023,760456,1227606,101.22,6.99,95.4,0.75,40.4,14.48
E003018,RG0252,2024,833077,1309039,102.99,6.81,95.6,0.76,39.3,15.12
E003019,RG0252,2025,875029,1382662,105.61,6.83,95.3,0.76,39.5,15.46
E003020,RG0252,2026,950448,1522540,107.84,7.62,95.9,0.81,40.0,14.15
E003021,RG0252,2027,999758,1659974,111.08,7.7,95.6,0.81,41.5,14.43
E003022,RG0252,2028,1076331,1797050,112.24,7.46,96.3,0.82,41.7,15.05
E003023,RG0252,2029,1177610,2001393,117.25,7.56,96.1,0.86,42.5,15.51
E003024,RG0252,2030,1243586,2187981,116.61,7.86,96.1,0.86,44.0,14.84
E003025,RG0253,2019,389152,588754,74.98,6.61,91.7,0.48,37.8,11.34
E003026,RG0253,2020,418807,629718,69.91,6.8,92.7,0.5,37.6,10.28
E003027,RG0253,2021,448014,675881,86.17,6.41,91.9,0.54,37.7,13.44
E003028,RG0253,2022,472977,715113,98.88,7.0,92.6,0.55,37.8,14.13
E003029,RG0253,2023,495571,794229,102.39,6.67,92.9,0.57,40.1,15.35
E003030,RG0253,2024,537498,843465,103.86,7.37,92.7,0.59,39.2,14.09
E003031,RG0253,2025,572521,918718,103.88,6.72,92.9,0.6,40.1,15.46
E003032,RG0253,2026,617367,970808,109.8,7.36,92.7,0.61,39.3,14.92
E003033,RG0253,2027,671501,1049684,109.12,7.4,93.0,0.64,39.1,14.75
E003034,RG0253,2028,719625,1157751,115.8,7.62,93.3,0.65,40.2,15.2
E003035,RG0253,2029,763044,1213791,112.75,8.41,93.1,0.68,39.8,13.41
E003036,RG0253,2030,809705,1332203,119.03,8.39,93.5,0.68,41.1,14.19
E003037,RG0254,2019,380148,577759,76.41,5.71,92.5,0.5,38.0,13.38
E003038,RG0254,2020,404236,630659,72.22,6.0,92.7,0.52,39.0,12.04
E003039,RG0254,2021,442733,672935,87.69,6.75,92.6,0.52,38.0,12.99
E003040,RG0254,2022,477540,747642,99.82,7.5,92.4,0.56,39.1,13.31
E003041,RG0254,2023,513139,787850,99.73,7.55,92.3,0.57,38.4,13.21
E003042,RG0254,2024,531800,850974,106.61,7.85,92.9,0.59,40.0,13.58
E003043,RG0254,2025,584748,928640,107.67,6.98,93.3,0.6,39.7,15.43
E003044,RG0254,2026,631189,956845,107.2,8.0,92.8,0.63,37.9,13.4
E003045,RG0254,2027,651828,1071871,113.44,7.35,93.1,0.62,41.1,15.43
E003046,RG0254,2028,714206,1161985,115.73,8.62,93.7,0.66,40.7,13.43
E003047,RG0254,2029,770415,1204296,115.5,7.87,93.7,0.66,39.1,14.68
E003048,RG0254,2030,814194,1336309,116.98,8.63,93.8,0.7,41.0,13.56
E003049,RG0255,2019,375371,579399,70.53,6.75,92.1,0.49,38.6,10.45
E003050,RG0255,2020,391295,597092,70.18,6.26,92.1,0.51,38.1,11.21
E003051,RG0255,2021,420316,664508,82.5,6.79,92.6,0.54,39.5,12.15
E003052,RG0255,2022,453617,703623,96.49,7.28,92.8,0.55,38.8,13.25
E003053,RG0255,2023,478952,756248,101.04,6.99,92.4,0.57,39.5,14.45
E003054,RG0255,2024,505264,814264,101.23,7.82,92.4,0.58,40.3,12.95
E003055,RG0255,2025,546429,843854,103.7,7.49,92.4,0.6,38.6,13.85
E003056,RG0255,2026,596095,895001,110.64,8.22,93.1,0.63,37.5,13.46
E003057,RG0255,2027,622461,969542,110.32,8.13,93.6,0.63,38.9,13.57
E003058,RG0255,2028,668050,1065458,114.27,7.6,92.9,0.66,39.9,15.04
E003059,RG0255,2029,710883,1141263,112.08,8.59,93.8,0.68,40.1,13.05
E003060,RG0255,2030,771213,1244149,117.98,7.83,93.2,0.67,40.3,15.07
E003061,RG0256,2019,319407,477424,71.78,6.8,91.3,0.44,37.4,10.56
E003062,RG0256,2020,351108,517336,71.58,6.16,91.2,0.44,36.8,11.62
E003063,RG0256,2021,362039,545202,87.43,6.62,91.5,0.48,37.6,13.21
E003064,RG0256,2022,382966,611796,98.01,6.7,92.1,0.48,39.9,14.63
E003065,RG0256,2023,418253,638305,102.79,7.23,92.3,0.52,38.2,14.22
E003066,RG0256,2024,444751,698409,100.81,6.99,92.4,0.52,39.3,14.42
E003067,RG0256,2025,470902,754875,103.17,7.2,92.0,0.55,40.1,14.33
E003068,RG0256,2026,492159,790597,106.74,7.5,92.2,0.58,40.2,14.23
E003069,RG0256,2027,536605,859897,108.29,7.61,92.1,0.58,40.1,14.23
E003070,RG0256,2028,569941,887828,114.09,8.57,92.1,0.59,38.9,13.31
E003071,RG0256,2029,599165,974838,111.55,7.68,92.7,0.62,40.7,14.52
E003072,RG0256,2030,652414,1062143,114.27,8.76,92.9,0.64,40.7,13.04
E003073,RG0257,2019,326337,495610,70.94,6.21,91.2,0.43,38.0,11.42
E003074,RG0257,2020,341880,525053,67.81,7.01,91.7,0.45,38.4,9.67
E003075,RG0257,2021,363374,554414,87.7,6.13,91.5,0.47,38.1,14.31
E003076,RG0257,2022,387940,607516,97.31,7.4,92.1,0.5,39.2,13.15
E003077,RG0257,2023,413285,639387,102.58,7.53,91.7,0.51,38.7,13.62
E003078,RG0257,2024,450639,685675,102.42,6.53,92.1,0.53,38.0,15.68
E003079,RG0257,2025,467349,730918,104.58,7.57,91.8,0.56,39.1,13.82
E003080,RG0257,2026,505947,802874,107.0,8.1,92.0,0.57,39.7,13.21
E003081,RG0257,2027,536870,855994,108.62,7.2,92.8,0.58,39.9,15.09
E003082,RG0257,2028,573955,905782,113.4,8.68,92.0,0.6,39.5,13.06
E003083,RG0257,2029,612449,971756,116.33,7.77,92.1,0.62,39.7,14.97
E003084,RG0257,2030,637286,1053432,118.63,7.96,92.8,0.63,41.3,14.9
E003085,RG0258,2019,504629,767928,73.03,5.91,94.3,0.6,38.0,12.36
E003086,RG0258,2020,548988,816234,72.08,5.71,94.5,0.63,37.2,12.62
E003087,RG0258,2021,575272,889510,86.2,6.07,93.8,0.65,38.7,14.2
E003088,RG0258,2022,638020,961620,96.93,6.87,94.6,0.66,37.7,14.11
E003089,RG0258,2023,677771,1060955,100.91,7.48,94.4,0.67,39.1,13.49
E003090,RG0258,2024,736049,1158707,106.09,6.8,95.1,0.7,39.4,15.6
E003091,RG0258,2025,767278,1235354,108.36,7.5,94.8,0.73,40.3,14.45
E003092,RG0258,2026,829803,1330583,109.39,7.83,94.5,0.72,40.1,13.97
E003093,RG0258,2027,899098,1416312,111.54,7.88,95.4,0.75,39.4,14.15
E003094,RG0258,2028,942873,1564165,111.22,8.4,94.6,0.77,41.5,13.24
E003095,RG0258,2029,1012343,1740053,117.87,8.45,95.3,0.8,43.0,13.95
E003096,RG0258,2030,1106777,1795678,115.96,7.9,94.9,0.81,40.6,14.68
E003097,RG0259,2019,436303,651436,73.86,6.75,92.9,0.54,37.3,10.94
E003098,RG0259,2020,459022,693579,68.5,5.76,92.7,0.57,37.8,11.89
E003099,RG0259,2021,499647,760055,87.06,6.75,93.5,0.57,38.0,12.9
E003100,RG0259,2022,536098,792042,96.13,7.34,92.9,0.61,36.9,13.1
E003101,RG0259,2023,559897,890337,100.73,6.58,93.0,0.61,39.8,15.31
E003102,RG0259,2024,596873,922362,103.58,7.61,94.0,0.63,38.6,13.61
E003103,RG0259,2025,634848,1036955,106.82,6.86,93.8,0.66,40.8,15.57
E003104,RG0259,2026,676984,1083652,105.65,7.0,94.2,0.68,40.0,15.09
E003105,RG0259,2027,733105,1145021,107.32,7.22,94.0,0.68,39.0,14.86
E003106,RG0259,2028,793307,1221456,109.31,7.57,94.0,0.72,38.5,14.44
E003107,RG0259,2029,830368,1372398,115.01,7.88,94.2,0.73,41.3,14.6
E003108,RG0259,2030,874459,1479883,113.78,8.63,94.1,0.75,42.3,13.18
E003109,RG0260,2019,428314,639979,71.8,6.4,92.8,0.53,37.4,11.22
E003110,RG0260,2020,468895,725085,66.61,6.56,93.1,0.57,38.7,10.15
E003111,RG0260,2021,503072,775508,83.32,5.96,92.9,0.58,38.5,13.98
E003112,RG0260,2022,536544,791531,99.38,6.82,93.1,0.59,36.9,14.57
E003113,RG0260,2023,572950,865575,102.19,7.26,93.6,0.62,37.8,14.08
E003114,RG0260,2024,602261,942375,104.84,7.42,93.9,0.63,39.1,14.13
E003115,RG0260,2025,645292,1025319,106.04,6.73,93.6,0.67,39.7,15.76
E003116,RG0260,2026,676855,1083567,106.54,8.3,93.4,0.67,40.0,12.84
E003117,RG0260,2027,741237,1179504,109.32,8.26,94.5,0.69,39.8,13.23
E003118,RG0260,2028,779068,1224056,110.66,7.84,93.9,0.7,39.3,14.11
E003119,RG0260,2029,839323,1376402,113.49,8.78,94.6,0.71,41.0,12.93
E003120,RG0260,2030,881676,1472469,117.04,8.56,94.0,0.74,41.8,13.67
E003121,RG0261,2019,435066,651858,75.78,5.89,92.7,0.56,37.5,12.87
E003122,RG0261,2020,461026,713599,70.14,6.34,93.4,0.55,38.7,11.06
E003123,RG0261,2021,496948,767273,84.4,6.0,93.0,0.59,38.6,14.07
E003124,RG0261,2022,522678,807025,98.37,6.79,93.9,0.59,38.6,14.49
E003125,RG0261,2023,561957,860859,99.9,6.79,93.1,0.61,38.3,14.71
E003126,RG0261,2024,602691,926153,102.99,7.67,93.9,0.64,38.4,13.43
E003127,RG0261,2025,636780,1018775,104.85,7.85,94.1,0.65,40.0,13.36
E003128,RG0261,2026,688398,1092425,108.75,7.34,94.1,0.67,39.7,14.82
E003129,RG0261,2027,736998,1161150,107.49,7.97,93.6,0.68,39.4,13.49
E003130,RG0261,2028,774481,1279757,112.29,8.69,94.0,0.69,41.3,12.92
E003131,RG0261,2029,841174,1311970,116.02,8.14,94.4,0.73,39.0,14.25
E003132,RG0261,2030,894519,1465296,115.72,8.8,94.2,0.74,41.0,13.15
E003133,RG0262,2019,424928,641693,71.67,6.62,93.2,0.54,37.8,10.83
E003134,RG0262,2020,459723,707680,69.26,5.83,93.4,0.55,38.5,11.88
E003135,RG0262,2021,500335,761245,83.01,5.98,93.5,0.57,38.0,13.88
E003136,RG0262,2022,529558,792707,96.07,7.1,92.9,0.61,37.4,13.53
E003137,RG0262,2023,571804,857726,100.03,7.24,93.8,0.6,37.5,13.82
E003138,RG0262,2024,605349,964627,102.69,7.82,93.9,0.64,39.8,13.13
E003139,RG0262,2025,645026,1028366,102.52,7.72,93.6,0.64,39.9,13.28
E003140,RG0262,2026,683984,1068098,108.9,7.95,94.2,0.66,39.0,13.7
E003141,RG0262,2027,724425,1169731,108.57,7.7,94.4,0.7,40.4,14.1
E003142,RG0262,2028,766365,1227848,111.26,7.34,94.2,0.7,40.1,15.16
E003143,RG0262,2029,836349,1373554,115.59,7.65,93.9,0.73,41.1,15.11
E003144,RG0262,2030,877925,1446356,117.0,9.05,94.3,0.74,41.2,12.93
E003145,RG0263,2019,328423,510596,72.25,6.74,91.7,0.44,38.9,10.72
E003146,RG0263,2020,351448,539111,67.81,6.68,92.0,0.47,38.3,10.15
E003147,RG0263,2021,369233,588694,82.71,6.38,91.3,0.47,39.9,12.96
E003148,RG0263,2022,400933,602350,96.29,6.97,91.5,0.51,37.6,13.81
E003149,RG0263,2023,421460,649646,102.64,6.63,91.6,0.52,38.5,15.48
E003150,RG0263,2024,453880,694964,101.14,6.81,91.8,0.53,38.3,14.85
E003151,RG0263,2025,483610,749561,102.32,7.33,92.7,0.57,38.7,13.96
E003152,RG0263,2026,516380,790853,110.12,7.28,91.9,0.57,38.3,15.13
E003153,RG0263,2027,551683,890636,111.62,7.56,92.7,0.61,40.4,14.76
E003154,RG0263,2028,585205,951264,110.23,7.53,92.2,0.62,40.6,14.64
E003155,RG0263,2029,624681,987627,116.74,8.1,92.9,0.62,39.5,14.41
E003156,RG0263,2030,665680,1070751,115.17,8.48,92.5,0.65,40.2,13.58
E003157,RG0264,2019,333350,500158,74.52,5.88,91.7,0.45,37.5,12.67
E003158,RG0264,2020,352422,532848,71.77,6.3,92.0,0.48,37.8,11.39
E003159,RG0264,2021,377451,587169,86.46,5.98,91.5,0.49,38.9,14.46
E003160,RG0264,2022,400768,630426,99.85,6.77,92.0,0.51,39.3,14.75
E003161,RG0264,2023,425633,656192,98.29,7.05,91.8,0.51,38.5,13.94
E003162,RG0264,2024,463673,707316,100.4,7.56,91.8,0.53,38.1,13.28
E003163,RG0264,2025,493728,741700,107.58,7.73,92.3,0.55,37.6,13.92
E003164,RG0264,2026,512520,791148,109.43,7.68,92.0,0.57,38.6,14.25
E003165,RG0264,2027,546600,878346,108.46,7.91,92.5,0.6,40.2,13.71
