env_id,region_id,year,aqi_score,co2_target_pct,pollution_level,carbon_intensity,green_transition_priority
ENV002920,RG0244,2022,110.2,23.1,High,0.57,38.5
ENV002921,RG0244,2023,110.0,24.8,High,0.57,39.0
ENV002922,RG0244,2024,115.7,26.5,High,0.57,40.7
ENV002923,RG0244,2025,114.3,28.2,High,0.57,41.0
ENV002924,RG0244,2026,117.8,29.9,High,0.57,42.3
ENV002925,RG0244,2027,110.1,31.6,High,0.57,41.5
ENV002926,RG0244,2028,113.0,33.3,High,0.57,42.6
ENV002927,RG0244,2029,115.3,35.0,High,0.57,43.6
ENV002928,RG0244,2030,103.9,36.7,High,0.57,42.1
ENV002929,RG0245,2019,126.3,18.0,High,0.57,39.7
ENV002930,RG0245,2020,129.4,19.7,High,0.57,40.8
ENV002931,RG0245,2021,134.1,21.4,High,0.57,42.3
ENV002932,RG0245,2022,135.1,23.1,High,0.57,43.1
ENV002933,RG0245,2023,128.2,24.8,High,0.57,42.4
ENV002934,RG0245,2024,132.4,26.5,High,0.57,43.8
ENV002935,RG0245,2025,124.1,28.2,High,0.57,42.8
ENV002936,RG0245,2026,122.8,29.9,High,0.57,43.2
ENV002937,RG0245,2027,123.4,31.6,High,0.57,43.9
ENV002938,RG0245,2028,123.1,33.3,High,0.57,44.5
ENV002939,RG0245,2029,116.6,35.0,High,0.57,43.9
ENV002940,RG0245,2030,118.0,36.7,High,0.57,44.7
ENV002941,RG0246,2019,114.3,18.0,High,0.57,37.4
ENV002942,RG0246,2020,113.2,19.7,High,0.57,37.8
ENV002943,RG0246,2021,124.6,21.4,High,0.57,40.5
ENV002944,RG0246,2022,121.8,23.1,High,0.57,40.6
ENV002945,RG0246,2023,110.5,24.8,High,0.57,39.1
ENV002946,RG0246,2024,113.6,26.5,High,0.57,40.3
ENV002947,RG0246,2025,118.3,28.2,High,0.57,41.8
ENV002948,RG0246,2026,110.2,29.9,High,0.57,40.9
ENV002949,RG0246,2027,113.8,31.6,High,0.57,42.1
ENV002950,RG0246,2028,110.2,33.3,High,0.57,42.1
ENV002951,RG0246,2029,113.3,35.0,High,0.57,43.2
ENV002952,RG0246,2030,109.1,36.7,High,0.57,43.1
ENV002953,RG0247,2019,115.8,18.0,High,0.57,37.7
ENV002954,RG0247,2020,118.8,19.7,High,0.57,38.9
ENV002955,RG0247,2021,112.8,21.4,High,0.57,38.4
ENV002956,RG0247,2022,114.0,23.1,High,0.57,39.2
ENV002957,RG0247,2023,109.7,24.8,High,0.57,39.0
ENV002958,RG0247,2024,110.3,26.5,High,0.57,39.7
ENV002959,RG0247,2025,108.6,28.2,High,0.57,40.0
ENV002960,RG0247,2026,109.5,29.9,High,0.57,40.7
ENV002961,RG0247,2027,113.3,31.6,High,0.57,42.0
ENV002962,RG0247,2028,108.6,33.3,High,0.57,41.8
ENV002963,RG0247,2029,110.3,35.0,High,0.57,42.7
ENV002964,RG0247,2030,103.2,36.7,High,0.57,42.0
ENV002965,RG0248,2019,122.6,18.0,High,0.57,39.0
ENV002966,RG0248,2020,123.1,19.7,High,0.57,39.7
ENV002967,RG0248,2021,112.3,21.4,High,0.57,38.3
ENV002968,RG0248,2022,111.3,23.1,High,0.57,38.7
ENV002969,RG0248,2023,122.3,24.8,High,0.57,41.3
ENV002970,RG0248,2024,120.8,26.5,High,0.57,41.6
ENV002971,RG0248,2025,113.5,28.2,High,0.57,40.9
ENV002972,RG0248,2026,106.1,29.9,High,0.57,40.1
ENV002973,RG0248,2027,118.2,31.6,High,0.57,43.0
ENV002974,RG0248,2028,116.3,33.3,High,0.57,43.2
ENV002975,RG0248,2029,115.6,35.0,High,0.57,43.7
ENV002976,RG0248,2030,103.2,36.7,High,0.57,42.0
ENV002977,RG0249,2019,123.2,18.0,High,0.57,39.1
ENV002978,RG0249,2020,122.4,19.7,High,0.57,39.5
ENV002979,RG0249,2021,113.3,21.4,High,0.57,38.4
ENV002980,RG0249,2022,118.2,23.1,High,0.57,40.0
ENV002981,RG0249,2023,113.8,24.8,High,0.57,39.7
ENV002982,RG0249,2024,114.5,26.5,High,0.57,40.5
ENV002983,RG0249,2025,109.8,28.2,High,0.57,40.2
ENV002984,RG0249,2026,111.9,29.9,High,0.57,41.2
ENV002985,RG0249,2027,114.6,31.6,High,0.57,42.3
ENV002986,RG0249,2028,110.8,33.3,High,0.57,42.2
ENV002987,RG0249,2029,107.5,35.0,High,0.57,42.2
ENV002988,RG0249,2030,105.8,36.7,High,0.57,42.5
ENV002989,RG0250,2019,116.9,18.0,High,0.57,37.9
ENV002990,RG0250,2020,119.2,19.7,High,0.57,38.9
ENV002991,RG0250,2021,122.4,21.4,High,0.57,40.1
ENV002992,RG0250,2022,119.6,23.1,High,0.57,40.2
ENV002993,RG0250,2023,122.4,24.8,High,0.57,41.3
ENV002994,RG0250,2024,120.6,26.5,High,0.57,41.6
ENV002995,RG0250,2025,115.3,28.2,High,0.57,41.2
ENV002996,RG0250,2026,107.5,29.9,High,0.57,40.4
ENV002997,RG0250,2027,114.9,31.6,High,0.57,42.3
ENV002998,RG0250,2028,104.6,33.3,High,0.57,41.0
ENV002999,RG0250,2029,109.9,35.0,High,0.57,42.6
ENV003000,RG0250,2030,108.4,36.7,High,0.57,42.9
ENV003001,RG0251,2019,75.2,62.8,Moderate,0.29,41.1
ENV003002,RG0251,2020,66.8,64.5,Moderate,0.29,40.2
ENV003003,RG0251,2021,64.8,66.2,Moderate,0.29,40.4
ENV003004,RG0251,2022,73.5,67.9,Moderate,0.29,42.6
ENV003005,RG0251,2023,72.9,69.6,Moderate,0.29,43.1
ENV003006,RG0251,2024,64.5,71.3,Moderate,0.29,42.2
ENV003007,RG0251,2025,75.8,73.0,Moderate,0.29,44.8
ENV003008,RG0251,2026,64.5,74.7,Moderate,0.29,43.4
ENV003009,RG0251,2027,74.0,76.4,Moderate,0.29,45.7
ENV003010,RG0251,2028,64.2,78.1,Moderate,0.29,44.5
ENV003011,RG0251,2029,67.1,79.8,Moderate,0.29,45.6
ENV003012,RG0251,2030,74.8,81.5,Moderate,0.29,47.7
ENV003013,RG0252,2019,77.9,63.0,Moderate,0.29,41.7
ENV003014,RG0252,2020,64.8,64.7,Moderate,0.29,39.9
ENV003015,RG0252,2021,66.3,66.4,Moderate,0.29,40.8
ENV003016,RG0252,2022,76.2,68.1,Moderate,0.29,43.2
ENV003017,RG0252,2023,72.8,69.8,Moderate,0.29,43.2
ENV003018,RG0252,2024,69.0,71.5,Moderate,0.29,43.1
ENV003019,RG0252,2025,74.4,73.2,Moderate,0.29,44.7
ENV003020,RG0252,2026,73.0,74.9,Moderate,0.29,45.0
ENV003021,RG0252,2027,72.4,76.6,Moderate,0.29,45.5
ENV003022,RG0252,2028,71.6,78.3,Moderate,0.29,45.9
ENV003023,RG0252,2029,69.2,80.0,Moderate,0.29,46.1
ENV003024,RG0252,2030,73.4,81.7,Moderate,0.29,47.5
ENV003025,RG0253,2019,117.4,18.0,High,0.54,37.5
ENV003026,RG0253,2020,116.8,19.7,High,0.54,38.0
ENV003027,RG0253,2021,114.2,21.4,High,0.54,38.1
ENV003028,RG0253,2022,114.6,23.1,High,0.54,38.8
ENV003029,RG0253,2023,105.0,24.8,High,0.54,37.6
ENV003030,RG0253,2024,108.8,26.5,High,0.54,38.9
ENV003031,RG0253,2025,109.4,28.2,High,0.54,39.6
ENV003032,RG0253,2026,100.2,29.9,High,0.54,38.5
ENV003033,RG0253,2027,111.2,31.6,High,0.54,41.1
ENV003034,RG0253,2028,107.6,33.3,High,0.54,41.1
ENV003035,RG0253,2029,106.7,35.0,High,0.54,41.5
ENV003036,RG0253,2030,103.3,36.7,High,0.54,41.5
ENV003037,RG0254,2019,111.0,18.0,High,0.54,36.3
ENV003038,RG0254,2020,119.2,19.7,High,0.54,38.4
ENV003039,RG0254,2021,105.7,21.4,High,0.54,36.5
ENV003040,RG0254,2022,116.7,23.1,High,0.54,39.2
ENV003041,RG0254,2023,106.5,24.8,High,0.54,37.9
ENV003042,RG0254,2024,112.9,26.5,High,0.54,39.7
ENV003043,RG0254,2025,101.0,28.2,High,0.54,38.0
ENV003044,RG0254,2026,105.1,29.9,High,0.54,39.4
ENV003045,RG0254,2027,102.5,31.6,High,0.54,39.5
ENV003046,RG0254,2028,102.2,33.3,High,0.54,40.1
ENV003047,RG0254,2029,100.6,35.0,High,0.54,40.4
ENV003048,RG0254,2030,105.2,36.7,High,0.54,41.8
ENV003049,RG0255,2019,106.3,18.0,High,0.54,35.4
ENV003050,RG0255,2020,95.5,19.7,Moderate,0.54,34.0
ENV003051,RG0255,2021,96.9,21.4,Moderate,0.54,34.9
ENV003052,RG0255,2022,101.2,23.1,High,0.54,36.3
ENV003053,RG0255,2023,93.7,24.8,Moderate,0.54,35.5
ENV003054,RG0255,2024,100.2,26.5,High,0.54,37.3
ENV003055,RG0255,2025,96.4,28.2,Moderate,0.54,37.2
ENV003056,RG0255,2026,96.0,29.9,Moderate,0.54,37.7
ENV003057,RG0255,2027,97.9,31.6,Moderate,0.54,38.7
ENV003058,RG0255,2028,86.2,33.3,Moderate,0.54,37.1
ENV003059,RG0255,2029,96.3,35.0,Moderate,0.54,39.6
ENV003060,RG0255,2030,91.5,36.7,Moderate,0.54,39.3
ENV003061,RG0256,2019,108.2,18.0,High,0.59,36.7
ENV003062,RG0256,2020,111.5,19.7,High,0.59,37.9
ENV003063,RG0256,2021,107.1,21.4,High,0.59,37.6
ENV003064,RG0256,2022,103.9,23.1,High,0.59,37.7
ENV003065,RG0256,2023,108.3,24.8,High,0.59,39.1
ENV003066,RG0256,2024,104.8,26.5,High,0.59,39.0
ENV003067,RG0256,2025,99.8,28.2,Moderate,0.59,38.7
ENV003068,RG0256,2026,101.9,29.9,High,0.59,39.7
ENV003069,RG0256,2027,107.0,31.6,High,0.59,41.2
ENV003070,RG0256,2028,105.9,33.3,High,0.59,41.6
ENV003071,RG0256,2029,94.8,35.0,Moderate,0.59,40.2
ENV003072,RG0256,2030,93.5,36.7,Moderate,0.59,40.5
ENV003073,RG0257,2019,108.6,18.0,High,0.59,36.7
ENV003074,RG0257,2020,106.0,19.7,High,0.59,36.8
ENV003075,RG0257,2021,117.2,21.4,High,0.59,39.5
ENV003076,RG0257,2022,104.8,23.1,High,0.59,37.8
ENV003077,RG0257,2023,115.4,24.8,High,0.59,40.4
ENV003078,RG0257,2024,103.1,26.5,High,0.59,38.7
ENV003079,RG0257,2025,101.0,28.2,High,0.59,38.9
ENV003080,RG0257,2026,98.8,29.9,Moderate,0.59,39.1
ENV003081,RG0257,2027,106.5,31.6,High,0.59,41.1
ENV003082,RG0257,2028,105.1,33.3,High,0.59,41.5
ENV003083,RG0257,2029,96.7,35.0,Moderate,0.59,40.5
ENV003084,RG0257,2030,103.5,36.7,High,0.59,42.4
ENV003085,RG0258,2019,90.0,18.0,Moderate,0.41,30.2
ENV003086,RG0258,2020,83.8,19.7,Moderate,0.41,29.6
ENV003087,RG0258,2021,82.0,21.4,Moderate,0.41,29.9
ENV003088,RG0258,2022,91.5,23.1,Moderate,0.41,32.2
ENV003089,RG0258,2023,83.5,24.8,Moderate,0.41,31.3
ENV003090,RG0258,2024,80.9,26.5,Moderate,0.41,31.5
ENV003091,RG0258,2025,88.5,28.2,Moderate,0.41,33.5
ENV003092,RG0258,2026,78.1,29.9,Moderate,0.41,32.1
ENV003093,RG0258,2027,80.1,31.6,Moderate,0.41,33.1
ENV003094,RG0258,2028,85.2,33.3,Moderate,0.41,34.7
ENV003095,RG0258,2029,87.3,35.0,Moderate,0.41,35.7
ENV003096,RG0258,2030,75.5,36.7,Moderate,0.41,34.1
ENV003097,RG0259,2019,82.8,18.0,Moderate,0.48,30.0
ENV003098,RG0259,2020,87.1,19.7,Moderate,0.48,31.4
ENV003099,RG0259,2021,75.0,21.4,Moderate,0.48,29.8
ENV003100,RG0259,2022,79.9,23.1,Moderate,0.48,31.3
ENV003101,RG0259,2023,77.4,24.8,Moderate,0.48,31.4
ENV003102,RG0259,2024,78.5,26.5,Moderate,0.48,32.2
ENV003103,RG0259,2025,78.8,28.2,Moderate,0.48,32.9
ENV003104,RG0259,2026,77.1,29.9,Moderate,0.48,33.2
ENV003105,RG0259,2027,71.2,31.6,Moderate,0.48,32.7
ENV003106,RG0259,2028,80.9,33.3,Moderate,0.48,35.1
ENV003107,RG0259,2029,66.7,35.0,Moderate,0.48,33.1
ENV003108,RG0259,2030,67.5,36.7,Moderate,0.48,33.8
ENV003109,RG0260,2019,81.2,18.0,Moderate,0.48,29.7
ENV003110,RG0260,2020,80.0,19.7,Moderate,0.48,30.1
ENV003111,RG0260,2021,76.4,21.4,Moderate,0.48,30.0
ENV003112,RG0260,2022,80.8,23.1,Moderate,0.48,31.5
ENV003113,RG0260,2023,78.0,24.8,Moderate,0.48,31.5
ENV003114,RG0260,2024,83.1,26.5,Moderate,0.48,33.1
ENV003115,RG0260,2025,75.0,28.2,Moderate,0.48,32.2
ENV003116,RG0260,2026,72.5,29.9,Moderate,0.48,32.3
ENV003117,RG0260,2027,77.9,31.6,Moderate,0.48,33.9
ENV003118,RG0260,2028,68.1,33.3,Moderate,0.48,32.7
ENV003119,RG0260,2029,75.4,35.0,Moderate,0.48,34.7
ENV003120,RG0260,2030,69.9,36.7,Moderate,0.48,34.2
ENV003121,RG0261,2019,77.2,18.0,Moderate,0.48,29.0
ENV003122,RG0261,2020,76.9,19.7,Moderate,0.48,29.5
ENV003123,RG0261,2021,84.8,21.4,Moderate,0.48,31.6
ENV003124,RG0261,2022,78.6,23.1,Moderate,0.48,31.1
ENV003125,RG0261,2023,72.7,24.8,Moderate,0.48,30.6
ENV003126,RG0261,2024,81.9,26.5,Moderate,0.48,32.9
ENV003127,RG0261,2025,78.0,28.2,Moderate,0.48,32.7
ENV003128,RG0261,2026,76.2,29.9,Moderate,0.48,33.0
ENV003129,RG0261,2027,76.5,31.6,Moderate,0.48,33.7
ENV003130,RG0261,2028,80.1,33.3,Moderate,0.48,34.9
ENV003131,RG0261,2029,79.2,35.0,Moderate,0.48,35.4
ENV003132,RG0261,2030,76.4,36.7,Moderate,0.48,35.4
ENV003133,RG0262,2019,87.6,18.0,Moderate,0.48,30.9
ENV003134,RG0262,2020,83.0,19.7,Moderate,0.48,30.7
ENV003135,RG0262,2021,84.7,21.4,Moderate,0.48,31.6
ENV003136,RG0262,2022,79.5,23.1,Moderate,0.48,31.2
ENV003137,RG0262,2023,85.5,24.8,Moderate,0.48,32.9
ENV003138,RG0262,2024,81.4,26.5,Moderate,0.48,32.8
ENV003139,RG0262,2025,71.3,28.2,Moderate,0.48,31.5
ENV003140,RG0262,2026,74.9,29.9,Moderate,0.48,32.8
ENV003141,RG0262,2027,78.0,31.6,Moderate,0.48,33.9
ENV003142,RG0262,2028,77.9,33.3,Moderate,0.48,34.5
ENV003143,RG0262,2029,76.0,35.0,Moderate,0.48,34.8
ENV003144,RG0262,2030,68.0,36.7,Moderate,0.48,33.9
ENV003145,RG0263,2019,112.1,18.0,High,0.58,37.2
ENV003146,RG0263,2020,104.9,19.7,High,0.58,36.5
ENV003147,RG0263,2021,115.6,21.4,High,0.58,39.0
ENV003148,RG0263,2022,110.8,23.1,High,0.58,38.8
ENV003149,RG0263,2023,101.5,24.8,High,0.58,37.6
ENV003150,RG0263,2024,99.5,26.5,Moderate,0.58,37.9
ENV003151,RG0263,2025,109.6,28.2,High,0.58,40.3
ENV003152,RG0263,2026,103.0,29.9,High,0.58,39.7
ENV003153,RG0263,2027,100.3,31.6,High,0.58,39.8
ENV003154,RG0263,2028,100.6,33.3,High,0.58,40.5
ENV003155,RG0263,2029,106.0,35.0,High,0.58,42.1
ENV003156,RG0263,2030,92.8,36.7,Moderate,0.58,40.2
ENV003157,RG0264,2019,114.3,18.0,High,0.58,37.6
ENV003158,RG0264,2020,113.7,19.7,High,0.58,38.1
ENV003159,RG0264,2021,110.7,21.4,High,0.58,38.1
ENV003160,RG0264,2022,105.4,23.1,High,0.58,37.8
ENV003161,RG0264,2023,102.0,24.8,High,0.58,37.7
ENV003162,RG0264,2024,106.9,26.5,High,0.58,39.2
ENV003163,RG0264,2025,98.4,28.2,Moderate,0.58,38.3
ENV003164,RG0264,2026,107.9,29.9,High,0.58,40.6
ENV003165,RG0264,2027,98.7,31.6,Moderate,0.58,39.5
ENV003166,RG0264,2028,107.2,33.3,High,0.58,41.7
ENV003167,RG0264,2029,94.7,35.0,Moderate,0.58,40.0
ENV003168,RG0264,2030,98.5,36.7,Moderate,0.58,41.3
ENV003169,RG0265,2019,104.6,18.0,High,0.54,35.1
ENV003170,RG0265,2020,98.2,19.7,Moderate,0.54,34.5
ENV003171,RG0265,2021,98.4,21.4,Moderate,0.54,35.2
ENV003172,RG0265,2022,100.6,23.1,High,0.54,36.2
ENV003173,RG0265,2023,95.8,24.8,Moderate,0.54,35.9
ENV003174,RG0265,2024,102.2,26.5,High,0.54,37.7
ENV003175,RG0265,2025,96.9,28.2,Moderate,0.54,37.3
ENV003176,RG0265,2026,90.9,29.9,Moderate,0.54,36.8
ENV003177,RG0265,2027,91.0,31.6,Moderate,0.54,37.4
ENV003178,RG0265,2028,87.8,33.3,Moderate,0.54,37.4
ENV003179,RG0265,2029,88.2,35.0,Moderate,0.54,38.1
ENV003180,RG0265,2030,94.2,36.7,Moderate,0.54,39.8
ENV003181,RG0266,2019,109.5,18.0,High,0.54,36.0
ENV003182,RG0266,2020,101.8,19.7,High,0.54,35.2
ENV003183,RG0266,2021,99.2,21.4,Moderate,0.54,35.3
ENV003184,RG0266,2022,93.8,23.1,Moderate,0.54,34.9
ENV003185,RG0266,2023,106.0,24.8,High,0.54,37.8
ENV003186,RG0266,2024,94.8,26.5,Moderate,0.54,36.3
ENV003187,RG0266,2025,97.4,28.2,Moderate,0.54,37.4
ENV003188,RG0266,2026,98.7,29.9,Moderate,0.54,38.2
ENV003189,RG0266,2027,90.8,31.6,Moderate,0.54,37.4
ENV003190,RG0266,2028,87.0,33.3,Moderate,0.54,37.3
ENV003191,RG0266,2029,95.0,35.0,Moderate,0.54,39.3
ENV003192,RG0266,2030,88.5,36.7,Moderate,0.54,38.7
ENV003193,RG0267,2019,101.7,18.0,High,0.54,34.6
ENV003194,RG0267,2020,96.0,19.7,Moderate,0.54,34.1
ENV003195,RG0267,2021,96.0,21.4,Moderate,0.54,34.7
ENV003196,RG0267,2022,97.5,23.1,Moderate,0.54,35.6
ENV003197,RG0267,2023,99.9,24.8,Moderate,0.54,36.6
ENV003198,RG0267,2024,91.4,26.5,Moderate,0.54,35.7
ENV003199,RG0267,2025,100.6,28.2,High,0.54,38.0
ENV003200,RG0267,2026,96.6,29.9,Moderate,0.54,37.8
ENV003201,RG0267,2027,88.0,31.6,Moderate,0.54,36.8
ENV003202,RG0267,2028,95.9,33.3,Moderate,0.54,38.9
ENV003203,RG0267,2029,96.0,35.0,Moderate,0.54,39.5
ENV003204,RG0267,2030,96.0,36.7,Moderate,0.54,40.1
ENV003205,RG0268,2019,90.8,18.0,Moderate,0.49,31.7
ENV003206,RG0268,2020,91.5,19.7,Moderate,0.49,32.4
ENV003207,RG0268,2021,90.9,21.4,Moderate,0.49,32.9
ENV003208,RG0268,2022,86.4,23.1,Moderate,0.49,32.7
ENV003209,RG0268,2023,93.5,24.8,Moderate,0.49,34.6
ENV003210,RG0268,2024,89.5,26.5,Moderate,0.49,34.4
ENV003211,RG0268,2025,93.8,28.2,Moderate,0.49,35.8
ENV003212,RG0268,2026,87.8,29.9,Moderate,0.49,35.3
ENV003213,RG0268,2027,89.8,31.6,Moderate,0.49,36.3
ENV003214,RG0268,2028,87.0,33.3,Moderate,0.49,36.4
ENV003215,RG0268,2029,89.3,35.0,Moderate,0.49,37.4
ENV003216,RG0268,2030,77.7,36.7,Moderate,0.49,35.9
ENV003217,RG0269,2019,96.7,18.0,Moderate,0.49,32.8
ENV003218,RG0269,2020,90.1,19.7,Moderate,0.49,32.2
ENV003219,RG0269,2021,92.0,21.4,Moderate,0.49,33.1
ENV003220,RG0269,2022,84.2,23.1,Moderate,0.49,32.3
ENV003221,RG0269,2023,83.4,24.8,Moderate,0.49,32.7
ENV003222,RG0269,2024,88.8,26.5,Moderate,0.49,34.3
ENV003223,RG0269,2025,94.0,28.2,Moderate,0.49,35.9
ENV003224,RG0269,2026,87.5,29.9,Moderate,0.49,35.3
ENV003225,RG0269,2027,89.9,31.6,Moderate,0.49,36.3
ENV003226,RG0269,2028,90.4,33.3,Moderate,0.49,37.0
ENV003227,RG0269,2029,90.4,35.0,Moderate,0.49,37.6
ENV003228,RG0269,2030,77.2,36.7,Moderate,0.49,35.8
ENV003229,RG0270,2019,90.9,18.0,Moderate,0.49,31.7
ENV003230,RG0270,2020,87.8,19.7,Moderate,0.49,31.7
ENV003231,RG0270,2021,87.5,21.4,Moderate,0.49,32.3
ENV003232,RG0270,2022,86.5,23.1,Moderate,0.49,32.7
ENV003233,RG0270,2023,87.8,24.8,Moderate,0.49,33.5
ENV003234,RG0270,2024,83.7,26.5,Moderate,0.49,33.4
ENV003235,RG0270,2025,83.2,28.2,Moderate,0.49,33.9
ENV003236,RG0270,2026,83.1,29.9,Moderate,0.49,34.5
ENV003237,RG0270,2027,93.1,31.6,Moderate,0.49,36.9
ENV003238,RG0270,2028,86.1,33.3,Moderate,0.49,36.2
ENV003239,RG0270,2029,88.2,35.0,Moderate,0.49,37.2
ENV003240,RG0270,2030,84.9,36.7,Moderate,0.49,37.2
